,Count
som,0.0
sxrAp,0.0
GMt,14.0
s}rS,0.0
'hir,213828.0
'lodz,0.0
'mIr,0.0
drEs,125.0
pIst,1.0
'lOjts,0.0
veG,0.0
l@ts,1.0
'nats,23.0
'l}f,304.0
flix,104.0
'rojt,24.0
kokt,38.0
'hes,14.0
'stal,467.0
'kod,0.0
'swAx,0.0
'SKk,114.0
pErk,411.0
'Gud,6.0
'vla,38.0
'sxAd,11.0
dr}x,0.0
tAN,186.0
vrom,0.0
'kof,4.0
'sl}m,0.0
'jEt,105.0
jOp,0.0
'ryw,357.0
'brOn,1421.0
sE,2965.0
'rON,11.0
Se,24.0
'naxt,13.0
'sxrufs,0.0
'nje,10.0
'r}p,241.0
'nMwt,123.0
'rKl,0.0
'j|G,32.0
kwo,0.0
'slAk,104.0
'vL,317.0
'snLs,0.0
'west,1.0
hKm,293.0
'rLf,2.0
'lef,2056.0
'rOnd,1791.0
'weks,0.0
klOp,35.0
'lEns,187.0
'r}zd,1.0
'SAp,0.0
rEp,82.0
'ples,0.0
m@rz,0.0
'famt,19.0
sKls,0.0
'Z|,8.0
fler,0.0
snuj,0.0
'xIv,20.0
'dre,1012.0
pK,389.0
Gis,3123.0
'rem,4.0
krL,266.0
haG,0.0
sxAr,80.0
Im,1297.0
'stLt,50.0
bast,25.0
wEG,16.0
'Z)r,32.0
'en,797401.0
lOl,1.0
'Gars,0.0
N@,89688.0
'xnu,23.0
xEn,2.0
'zunz,0.0
'xis,11.0
flu,48.0
nOk,159.0
'drAjf,75.0
'vAk,1243.0
'Grujt,57.0
wIls,2.0
mol,0.0
p@n,489.0
'swIx,0.0
'hEd,16.0
'fAst,5.0
har,368.0
kwIk,0.0
'f}m,476.0
tEn,9505.0
'zAg,215.0
'kAk,122.0
vAlz,2.0
'dels,235.0
ben,398.0
'gAj,17.0
k@ls,69.0
'j},103953.0
'hIN,30.0
n}t,242.0
'jIx,0.0
'star,209.0
Spi,1.0
Gl@,71.0
'kOj,0.0
GI,716.0
spre,1617.0
d}lt,53.0
'h}xt,39.0
'tas,0.0
'tsEn,0.0
'dIs,577.0
'trun,263.0
'vAnS,71.0
'duS,999.0
'xez,27.0
kMd,16.0
'wil,382.0
'd}x,7.0
'splIdz,0.0
't}rk,0.0
'kreft,242.0
b}dz,0.0
rur,122.0
glAj,4.0
'Grup,0.0
slot,0.0
wEst,3.0
wa,4342.0
'trEN,3.0
twIst,3.0
'vOrg,2.0
'p}lz,0.0
'trAk,241.0
'bra,370.0
dLts,0.0
Gy,298.0
'vl},85.0
dAj,16.0
tr}t,12.0
r@s,8252.0
vlix,61.0
'SrEp,2.0
snL,23.0
'krLm,0.0
max,1.0
'krust,2.0
'blart,0.0
'sme,3330.0
'xlut,93.0
'krEml,0.0
'bAld,3.0
ak,0.0
'tjIlp,2.0
st@x,2435.0
'kox,0.0
z@G,3.0
'rov,108.0
'Knd,166.0
'hAr,4872.0
'dinz,5.0
xrAp,0.0
brMw,44.0
'S|r,1749.0
bAst,1.0
G}nst,2.0
p}G,0.0
'kraN,0.0
dIxt,299.0
GE,1.0
'sIx,125.0
'krO,124.0
'h},516.0
'trAps,1.0
nAn,603.0
n@S,155.0
skA,0.0
'part,3734.0
'lAnts,33.0
r@ndz,2.0
plEks,58.0
'krOn,3.0
'vAs,109.0
'smer,1845.0
kly,821.0
'klErk,71.0
'hEks,1170.0
'pOm,314.0
'kwAk,93.0
'dMw,50.0
'trozd,23.0
flO,3.0
'wIl,205752.0
fluj,8.0
'zwep,220.0
'dLt,37.0
'xrIf,24.0
'smAr,13.0
Gan,10649.0
'vlEk,299.0
'pir,2009.0
'fAk,260.0
bErm,3.0
skle,9.0
'fren,81.0
'G}rk,59.0
gwi,0.0
b@rs,0.0
'jaxt,219.0
SM,3.0
'nat,942.0
S),3.0
'dEn,1055.0
sKns,4.0
'dri,25594.0
wi,568.0
sxunt,1.0
bKn,1.0
'drM,28.0
'zEd,9.0
vIz,0.0
brENst,150.0
bux,217.0
'_Ek,130.0
hMw,5.0
'vOlks,255.0
'stroms,0.0
'mar,366754.0
'zOrx,9668.0
spAt,1.0
dard,7.0
trIks,129.0
'bAd,50.0
'n*,67.0
'GrO,0.0
'jLn,6.0
'dAf,0.0
'run,1.0
rEGdz,2.0
N@n,57.0
y,4523.0
prOn,0.0
lyw,68.0
kIg,0.0
bir,35.0
mOnt,27.0
'hLt,1765.0
'nAk,0.0
'd}lt,1503.0
Gi,3417.0
bix,162.0
'tSes,0.0
ras,0.0
'tox,62.0
'lEsk,0.0
hIm,0.0
'tr<,3457.0
su,3609.0
krAs,6.0
'kleft,2.0
'vlim,0.0
'SEk,1101.0
zar,0.0
sxLm,30.0
'rOk,742.0
'hOrk,27.0
'pEls,38.0
'dIrk,131.0
'nis,27.0
'tEb,21.0
'wajt,2.0
jAx,14.0
tK,1150.0
'drKns,0.0
'sxu,91.0
'sim,0.0
'nKt,15.0
rEm,148.0
'tAs,8344.0
Eg,0.0
rAks,14.0
rEx,1109.0
'wes,10564.0
'nAnt,2786.0
'kwAnt,0.0
mon,0.0
's}rn,23.0
'lur,122.0
'slKk,72.0
'sxErt,9.0
kAp,460.0
'Ol,6.0
'klet,2119.0
'tIlt,117.0
'lEts,0.0
NEl,0.0
'tSMw,4.0
'n|r,1311.0
pOm,165.0
'tApt,10.0
'snLv,1.0
'splKd,2.0
'rit,759.0
snut,0.0
toj,2.0
|s,18.0
'fl}rt,190.0
'taf,12.0
'blAk,2.0
bAnd,0.0
'hup,18.0
'del,8346.0
kr|,0.0
'grim,14.0
'n}ts,1.0
'rKt,2161.0
tAlk,27.0
'IN,4116.0
'min,3.0
_@,21.0
wOn,1635.0
'zKl,404.0
'wEld,5.0
tOrt,0.0
zLd,212.0
'sMt,0.0
tak,26.0
tAl,2891.0
'bAg,211.0
'plIxts,46.0
'slup,88.0
'vKnst,4.0
'lEpt,11.0
lots,3.0
sxErf,25.0
ston,6.0
'kn}s,108.0
'vlid,0.0
vIs,490.0
hat,14.0
'vKl,17.0
'smu,32.0
'lIst,1808.0
'r|,417.0
'h|b,0.0
swArt,22.0
'dAl,203.0
'vM,1595.0
bOrt,440.0
'xArv,0.0
slAm,4.0
'rurt,479.0
sxIp,1013.0
'fus,0.0
sxy,2241.0
'x@,191.0
krux,17.0
'lAndz,19.0
b}k,1.0
vOrk,31.0
'rok,2150.0
kwam,2.0
trAr,1.0
'suk,0.0
'zOnt,2896.0
'pran,45.0
Z@n,296.0
flow,1.0
'jes,1.0
hAt,3.0
'pKnt,0.0
w)r,260.0
rok,64.0
'snOp,87.0
krAns,132.0
r@ns,133.0
vres,201.0
rIf,35.0
'brut,79.0
'sxElf,0.0
'klaz,0.0
tSE,10.0
strI,45.0
sEks,34.0
stLt,3.0
brot,111.0
'bAts,15.0
'sif,1144.0
'fLf,121.0
zOxt,315.0
trIpt,0.0
ste,3551.0
'zyrt,7.0
'strept,22.0
po,26918.0
nat,72.0
Gry,5.0
'sp}r,8.0
'Giv,0.0
p}nt,1886.0
sxA,3172.0
'bArs,402.0
rups,63.0
'sxAmb,0.0
l}l,57.0
'tu,45349.0
'zwAr,666.0
'pEjs,0.0
fluk,0.0
'spExt,22.0
'kEr,795.0
'xun,17.0
'kril,5.0
f}s,129.0
'sE,3009.0
zOr,94.0
z|,22.0
nef,34.0
'wu,504.0
mOk,0.0
mAxt,764.0
'knIk,79.0
'plaG,0.0
'stLv,0.0
'tin,9798.0
z@rt,426.0
'feks,83.0
'rest,0.0
'Mns,3.0
fE,572.0
plOt,0.0
n@k,311.0
rL,1115.0
dus,0.0
tem,621.0
v@r,457605.0
'rKx,0.0
'stIN,480.0
'wak,274.0
kir,0.0
'm}l,229.0
krIpt,0.0
'pAks,19.0
'lup,12.0
tyw,0.0
'zak,10787.0
snI,0.0
rK,3097.0
'sxit,619.0
kwAn,34.0
pIt,242.0
'hArz,0.0
'p|rz,0.0
slLt,34.0
'mo,26854.0
Of,101.0
viz,0.0
bom,409.0
'krIsp,9.0
xlo,217.0
'xrOnt,5073.0
'tydz,0.0
'nA,77.0
'Oj,3.0
dEns,0.0
'dod,671.0
'Mt,9504.0
EN,153.0
'rMn,2.0
'bEft,18.0
'sxErmt,49.0
pLst,17.0
'bANk,4502.0
ins,0.0
IG,9.0
'pyt,30.0
'kAnt,14800.0
'zL,3341.0
xM,0.0
'p}r,61.0
'plIn,0.0
rLm,616.0
'm|n,0.0
sxit,12.0
fIs,310.0
dorm,1.0
'zit,4.0
'kral,52.0
'el,2.0
l}gz,4.0
sIn,2343.0
ril,2.0
'sxrK,6636.0
'xIlt,0.0
'pr),92.0
'blINg,0.0
vrint,143.0
b|n,0.0
tjAr,0.0
'sxEr,6025.0
'plIGdz,39.0
'Gap,1.0
slo,1845.0
'b|r,370.0
'GAt,30.0
psAl,0.0
'ta,21065.0
strAkt,0.0
g|,0.0
smed,0.0
'mIlt,164.0
tol,72.0
'wOrt,0.0
'strEt,46.0
'sx},1671.0
'GAnt,648.0
'bre,3135.0
'dEnts,56.0
'vOlgz,21.0
vlu,8.0
l@gz,43.0
'zEts,16.0
'vOlt,65.0
jiN,0.0
xlor,5.0
'kEN,15.0
'p}ls,140.0
'Stu,1.0
'ry,2890.0
'stOlp,8.0
bKs,15.0
fy,349.0
'brLm,7.0
'GIst,46.0
'dIx,1284.0
kAt,48.0
'd}ts,0.0
'ram,3138.0
fAj,8.0
'mEnz,25.0
'sxrAn,19.0
'j}g,11.0
'spak,20.0
'sxErm,809.0
flE,0.0
'jAnz,0.0
'hun,33.0
'ens,65553.0
'Sert,27.0
'rutS,7.0
lAnt,3744.0
'snM,19.0
strom,281.0
r@lt,18697.0
'snut,15.0
A,130421.0
'hKlz,0.0
'hoN,2.0
k}z,6.0
'prE,1810.0
'zoj,422.0
'w}lf,9.0
lExt,699.0
'brEk,613.0
d@rzd,0.0
pwi,0.0
'sprE,1.0
'fAr,102.0
'zwAk,1984.0
'bes,12.0
'zug,0.0
sxra,4.0
sEnt,56.0
'l|,3196.0
'teN,0.0
'kiz,93.0
sxep,0.0
jOr,1073.0
slEn,5.0
kOrn,361.0
'sxrOk,466.0
'Z|s,4.0
'xAz,65.0
slep,16.0
'buk,7772.0
fEl,12.0
'xAns,257.0
'kus,174.0
'pErz,62.0
hem,0.0
GAs,155.0
ZIt,140.0
ost,0.0
mje,6.0
'zews,0.0
wElp,0.0
zu,656.0
m@rd,2.0
lANks,7.0
'stels,1.0
jarz,22.0
Gal,47.0
z@,133611.0
Ak,5886.0
xu,10962.0
'spag,6.0
'dEks,2.0
rAns,0.0
'dumt,188.0
ses,1.0
'zKm,4.0
knIk,2.0
SmErts,0.0
spKt,7.0
'vEGd,1.0
m@n,2969.0
dOk,337.0
'klI,1234.0
l@ns,36.0
kluk,1.0
'pLl,0.0
'dors,0.0
SO,36.0
moj,32.0
'kErN,124.0
'lIx,1911.0
sx},685.0
'zor,0.0
'he,15399.0
'lKm,176.0
'sInt,50.0
'GEs,252.0
'spOrt,1322.0
fris,58.0
'vOrst,191.0
'wet,188961.0
'vErs,1021.0
'zwErk,3.0
vre,148.0
n@rs,6.0
'fEp,0.0
'dyw,681.0
'GInt,0.0
vy,21.0
'GrOn,202.0
stOlp,1.0
'sEm,342.0
'flIN,5.0
'bElx,0.0
'smOt,0.0
'vruG,0.0
kOrv,0.0
wak,0.0
bul,1031.0
'bMw,3800.0
'trOn,153.0
wErk,4009.0
sl|,130.0
'st}f,10.0
'maN,5.0
snLf,0.0
wErp,1407.0
'drats,16.0
'ja,158055.0
Sin,0.0
'tiv,0.0
'hIl,34.0
bwA,10.0
vM,50.0
'brysk,12.0
'_inz,2.0
'tuf,6.0
'Kkt,2.0
wIl,452.0
kEs,3.0
nAr,436.0
rIs,1042.0
xan,2603.0
kErn,15.0
strIp,2.0
'tim,5488.0
slInt,5.0
'brek,98.0
vE,125.0
'kwes,27.0
'vremp,0.0
'hIp,199.0
'Mk,0.0
'pes,16.0
'skEl,5.0
'zal,681.0
wEls,0.0
fit,5.0
'jed,0.0
'xEld,131.0
mElt,3.0
'dax,16791.0
'vam,0.0
mants,0.0
'vorn,2.0
sprag,0.0
sxaft,0.0
brO,94.0
'klEt,580.0
t@z,7.0
'zwAns,4.0
'hErfz,9.0
'strom,1443.0
st@lt,24.0
sxa,1017.0
'zKn,349215.0
'sxONk,144.0
'splIts,16.0
sxap,0.0
'spAN,1.0
tItS,19.0
'zLp,160.0
'bLk,1437.0
'pral,50.0
GlAns,0.0
num,1.0
tM,1.0
fru,4.0
n@ns,209.0
vOx,12.0
'sxOr,207.0
wrI,13.0
'Erts,32.0
'fEt,141.0
'slEN,946.0
'zwurt,1.0
wAs,263.0
war,121813.0
'b),91.0
Gas,1.0
kOnt,167.0
'rO,3376.0
'pO,1410.0
'Elf,1262.0
'ren,33.0
'z|s,0.0
'krM,1.0
'stor,89.0
'bLlt,0.0
'GIn,8636.0
'S|s,121.0
'luj,8.0
'sxMw,131.0
'sxolt,42.0
xlAz,2.0
stots,1.0
'rAk,975.0
'sx|r,299.0
'tr}s,0.0
'wuf,41.0
nEt,135.0
'der,213.0
'El,584.0
n}r,0.0
kug,0.0
zuN,3.0
'bert,28.0
'lEks,0.0
'kiw,1.0
'Sul,15.0
'Gad,0.0
GlI,27.0
brAn,279.0
'zEt,5268.0
'K,40313.0
'dArts,54.0
fle,1.0
'ny,136176.0
tran,7.0
t@rd,1.0
'rKG,0.0
'zwu,70.0
'hElp,12244.0
'fMw,4.0
'dAk,2846.0
'zKnt,0.0
'kKg,9.0
'twKn,1.0
dr}kt,0.0
vle,0.0
'wat,93.0
sn},54.0
kIl,0.0
'xlAt,550.0
'zKlt,0.0
'kna,58.0
djO,1.0
'spOns,110.0
'zwa,893.0
skM,0.0
SIs,0.0
'vorst,0.0
is,0.0
'sxEdz,15.0
var,1977.0
'snErp,0.0
glAs,0.0
'strAns,1.0
'st}t,4.0
'wOrst,400.0
s@lt,0.0
jol,5.0
'drak,745.0
'rals,1.0
GAz,1.0
flurs,0.0
'dif,1901.0
tAn,793.0
tEmp,0.0
'Gols,0.0
hobz,18.0
spak,1.0
'dEpt,0.0
'ru,3761.0
spy,40.0
'lIvd,3.0
'sxrIv,0.0
kl)r,2.0
'fIl,1075.0
'Zer,183.0
'xre,103.0
vOlx,0.0
't}k,118.0
brAnS,1.0
'kwEn,331.0
'snOr,488.0
hEmt,346.0
'blo,186.0
nEl,1.0
ki,3669.0
'sOms,15299.0
gli,10.0
'zwIxt,0.0
'GrEnst,34.0
'ox,3635.0
rOk,90.0
'fidz,3.0
slets,0.0
tOm,35.0
sxaf,2.0
'stav,0.0
'tAN,450.0
'k}t,552.0
'pot,357.0
'mKd,10.0
'm}r,64.0
spAr,6.0
'muN,0.0
'paz,13.0
nAt,183.0
Kz,2.0
rOns,1.0
'l|r,698.0
'k}p,63.0
'strKt,2099.0
xIm,80.0
lops,1.0
'bam,14.0
'Of,116204.0
'hOg,0.0
'nan,233.0
'styw,48.0
'lar,67.0
't}x,12.0
'vLzd,0.0
'plKn,250.0
'rOs,113.0
blAt,727.0
'lOdz,62.0
'kIt,324.0
m}l,34.0
'rM,300.0
'rof,187.0
lart,0.0
'rInt,59.0
'Zans,0.0
'frAk,114.0
'l<,76.0
G}rl,3.0
'lAms,67.0
'krOs,121.0
'hIpt,0.0
sxrKf,12.0
pEl,14.0
'makt,12513.0
rOr,9.0
'zwart,1748.0
'rEf,0.0
'dAp,10.0
'k|rs,8.0
'pjel,26.0
'muts,110.0
'sen,85.0
'pIts,1.0
'gwIst,0.0
tra,2376.0
l}s,141.0
r}xt,1.0
'dwO,743.0
gO,0.0
sErk,7.0
w}lp,0.0
spEn,104.0
knEx,0.0
ZIn,0.0
'frAs,0.0
'ZAm,0.0
'mANk,118.0
pArs,0.0
'bIs,340.0
lEl,7.0
sxIs,0.0
'sKn,910.0
'trOx,34.0
'sAs,41.0
wKd,1.0
'klAx,23.0
'stroj,5.0
'pKm,23.0
'hoG,86.0
spA,653.0
'lK,17525.0
'mjE,0.0
'f}lp,0.0
'stol,2.0
'tard,0.0
'baj,197.0
'S)r,4.0
'druft,241.0
f}N,26.0
'kEsp,0.0
'rKg,650.0
'nojt,63864.0
'tswe,1.0
'knOpt,13.0
'lKmt,0.0
'kAd,1.0
'pEkt,3231.0
n@ks,20.0
'zIn,12071.0
'krAnt,2545.0
'sIm,2492.0
'rAf,39.0
'strEm,2.0
lKm,4.0
'nEt,47078.0
dOp,515.0
'_O,269.0
'sxrAp,0.0
'slit,0.0
fOks,0.0
'zOxt,2393.0
'jOt,145.0
'ke,11750.0
'dar,131707.0
'lAnz,1.0
l|k,24.0
kyr,18.0
fwA,80.0
dLt,0.0
hKl,101.0
'kAnts,1.0
'sx}ld,68.0
sal,751.0
'sxy,915.0
'r}xt,610.0
fIt,166.0
Mts,14.0
'Ox,4972.0
'rad,0.0
spro,2159.0
'bant,6.0
'p}s,26.0
le,7892.0
'kr|g,7.0
g@r,1.0
'bErG,94.0
'zat,288.0
'nOg,0.0
'hMt,1386.0
'spyw,1.0
'Ll,145.0
vu,803.0
'kron,722.0
'plats,9623.0
'fOrs,55.0
'xluj,28.0
r|r,10.0
lest,0.0
'slAxt,2923.0
hEk,277.0
krAGd,0.0
'd@,1061177.0
'tIst,106.0
'vlu,835.0
'zIN,458.0
'brigz,0.0
'tiS,6.0
'kju,15.0
kEnd,0.0
z@xt,219.0
'bril,0.0
an,8572.0
ter,24.0
'py,107.0
'vKnz,5.0
'h}f,998.0
latst,1.0
'knil,1.0
vut,160.0
'vron,0.0
tMw,41.0
pEt,11.0
sxM,470.0
'slan,6481.0
'wAlk,58.0
'klES,20.0
'j}s,223.0
sloft,0.0
'l}xt,5780.0
'stort,2570.0
'zEm,0.0
'vaN,0.0
'snIp,0.0
'skEt,1.0
snM,8.0
'wEg,7.0
tor,572.0
tLt,12.0
'kLft,0.0
'sxOks,0.0
Alz,1.0
'b|ls,0.0
'mL,309.0
tr}st,0.0
lAmp,318.0
'Az,180.0
'fan,12.0
strEN,43.0
zIN,2723.0
dIGdz,0.0
fys,1.0
'sol,24.0
im,0.0
p)r,0.0
sxIks,46.0
ap,89.0
pru,16.0
r}N,0.0
t@rst,459.0
'splK,25.0
ljEf,0.0
spri,0.0
nO,82.0
strAf,701.0
'lad,164.0
'pok,56.0
'kKl,4.0
'jAGd,1.0
'pAm,18.0
'pub,3.0
'mEs,2383.0
'tEz,1.0
'zwEN,8.0
GrA,518.0
'r}s,17797.0
strLk,28.0
tj@z,3.0
N@rs,82.0
'rExts,2973.0
krON,1.0
'kweg,0.0
'lovs,0.0
'vluk,860.0
n@p,13.0
spEl,934.0
'zIx,37065.0
gem,5.0
j@nt,929.0
'risk,0.0
'sprANk,36.0
trIl,28.0
'tSun,14.0
jAm,5.0
'xAp,0.0
'frem,57.0
'GL,2.0
'mag,1.0
'st}g,2.0
'ham,0.0
val,3.0
fra,725.0
hoGzd,1.0
'sxElb,8.0
'strLf,1.0
'pArt,3733.0
'tSis,0.0
'smat,32.0
'xAnt,0.0
kars,3.0
'sprL,23.0
trEks,0.0
pOst,464.0
'blIks,1.0
'rEn,2105.0
'h|p,199.0
sxrAn,0.0
'flIp,45.0
'hAlz,215.0
'sxaf,28.0
mag,17.0
'zMt,778.0
'prost,937.0
'NI,1.0
jE,1.0
'slets,0.0
'hKz,0.0
slAx,4189.0
'klAn,37.0
fl}k,7.0
b@n,11.0
'trIs,1.0
hEp,71.0
'hErf,0.0
t},696.0
dOx,433.0
klEm,20.0
'Eb,0.0
'krLd,14.0
prus,0.0
'Gon,2.0
'bid,0.0
narz,2.0
'spM,0.0
rom,146.0
'sl}r,19.0
ruk,0.0
'trOl,83.0
swEN,0.0
d}s,488.0
'hoft,15502.0
sxrap,0.0
'zwInt,14.0
'strIp,308.0
'zErk,7.0
'lEz,319.0
'kIst,1326.0
vOs,19.0
'wMw,630.0
'tip,112.0
'tAmp,7.0
u,224.0
'xlu,173.0
drIk,0.0
'lAns,510.0
'dIg,8.0
slEm,0.0
'xnI,9.0
'p}nd,0.0
niws,1366.0
'plEt,31.0
k@rz,0.0
'sxIft,437.0
rOp,2.0
'wAN,501.0
'rIf,112.0
'xrIt,2.0
'Axt,5651.0
kEtS,0.0
'twalf,2063.0
'wos,16.0
vIl,25.0
'dEz,7.0
'plKs,114.0
'toj,3.0
'sxLv,18.0
'Klt,6.0
'snuk,16.0
spul,1.0
lKs,63.0
krA,121.0
'vEm,446.0
'smert,287.0
'Amt,103.0
'kAlvz,0.0
'pOk,14.0
'strO,4.0
'lurs,1900.0
'rOnt,9303.0
tOv,0.0
'dirs,0.0
'sxrOb,0.0
'Md,32.0
'nal,2079.0
sonz,26.0
'plEkt,0.0
sKm,0.0
Gox,0.0
tL,422.0
'tyt,314.0
dat,2215.0
'knus,0.0
'kLd,3.0
w@l,288.0
hAr,354.0
xOm,0.0
drE,55.0
v}lt,0.0
'stut,47.0
swKm,7.0
xla,143.0
slup,1.0
'sAjd,8.0
'twalv,181.0
tKk,18.0
rONk,0.0
or,1360.0
tard,0.0
'hEmt,535.0
nLs,13.0
mOns,0.0
'z|l,1.0
'xrKp,1275.0
'SAns,82.0
'klefs,2.0
'tros,440.0
'gOn,1.0
'wAG,15.0
'sxart,6.0
'xrind,0.0
tint,0.0
'vMw,77.0
bAxts,7.0
'xrAx,0.0
'ma,67142.0
'bOls,3.0
rif,17.0
'sxor,253.0
'stElp,2.0
twA,2049.0
IN,2137.0
'zins,25.0
'birs,0.0
'spKts,0.0
xrOf,0.0
strAn,0.0
flEns,0.0
'strEz,2.0
x|s,0.0
'xrLz,0.0
'hil,38.0
bil,0.0
nAl,19.0
tElt,8.0
'jax,10.0
'dwe,27.0
slAp,0.0
k@rt,1615.0
'kAt,2396.0
'pOlz,3.0
klin,0.0
'nirz,0.0
'sxAr,0.0
fits,121.0
'strel,1.0
sxrK,986.0
'box,445.0
'vIN,8.0
sort,96.0
'pl}s,1103.0
'vj),0.0
'maz,0.0
'lOb,0.0
'lys,0.0
'wIld,10.0
Zir,3.0
'sLs,2.0
'slant,9.0
trEp,11.0
'GA,81.0
'rek,0.0
lAk,408.0
'dwErx,411.0
krAx,123.0
'bro,3123.0
xIs,1.0
hMts,21.0
'kOz,0.0
'xrint,2.0
'nOs,16.0
'mAns,181.0
'ryk,0.0
'sAxt,4.0
pl)m,0.0
bO,210.0
'briks,15.0
buf,0.0
spru,2.0
'tAst,261.0
'hErfs,0.0
'prOnt,1.0
slant,13.0
sAx,9.0
slKm,3.0
vAnt,0.0
'zaxt,19.0
'brat,64.0
'GOns,6.0
'ran,233.0
zKls,0.0
pr},5.0
'zwKx,72.0
'sxe,7187.0
hir,2227.0
'kard,0.0
blK,1415.0
'me,93593.0
'ruv,0.0
zON,0.0
t@ns,33.0
x}s,0.0
'saxt,7.0
'drOs,0.0
filt,15.0
'Amts,35.0
s}l,21.0
xri,16.0
'tos,86.0
'lAG,3.0
'Lt,187852.0
'vem,1.0
'sxEp,427.0
'tSo,7.0
rEg,0.0
d@m,4185.0
'ok,120822.0
'drOp,93.0
'xrEn,876.0
'rIspt,0.0
'rEr,0.0
sIf,0.0
'zEN,2.0
kran,88.0
'strep,360.0
p),0.0
'ruj,63.0
'xE,1551.0
'tAS,0.0
G|,45.0
foxt,6.0
mym,0.0
'xlKs,0.0
mItS,52.0
'sprIts,0.0
beldz,0.0
'pOns,44.0
'wits,1.0
'raf,91.0
wAnt,140.0
lOm,42.0
'let,678.0
bIm,0.0
'kAlk,24.0
'kal,997.0
'hInt,308.0
'wKfs,0.0
sxEt,0.0
wENk,63.0
'rAns,0.0
'mArs,919.0
'pril,0.0
'dwep,6.0
frEt,0.0
wOlfs,0.0
wId,1.0
'tym,508.0
'kErst,5390.0
xra,1417.0
wOnt,359.0
'brIts,0.0
'kwAn,31.0
xer,11.0
trOt,149.0
zAl,0.0
xEk,29.0
'tSIk,102.0
'mjEn,0.0
bli,1849.0
swi,58.0
hAlv,19.0
'zun,1481.0
wKk,151.0
'zajt,0.0
fr|G,22.0
'wAnt,303.0
lOn,295.0
b<,5.0
pOjnt,18.0
'tAnt,1827.0
zAxt,124.0
'Gam,66.0
kni,9.0
'GrIp,669.0
st@n,115.0
krost,1.0
k|rs,0.0
gir,1.0
'slLz,7.0
'drL,96.0
'SON,2.0
dEf,0.0
'ardz,148.0
krAnt,97.0
'strOnt,1226.0
n*,66.0
'stalt,0.0
GnOs,5.0
jIms,1.0
'bEn,240133.0
men,139.0
jAk,210.0
'brKt,4.0
'vi,12227.0
'lEs,3202.0
'vard,176.0
'GE,347.0
'kraj,117.0
'xOdz,195.0
'prEs,488.0
'rEG,0.0
sxIm,5.0
'krAxts,1.0
bils,0.0
'tEst,2406.0
'nid,2.0
'kust,164.0
'pit,131.0
|,128.0
'lANst,24.0
'xAlm,3.0
j|Gd,0.0
'nort,627.0
tom,9.0
'SEm,0.0
'bOt,973.0
tSIp,4.0
wIxt,657.0
'kl},176.0
wrAk,7.0
'blem,15041.0
'aj,31.0
t@d,29.0
kwad,216.0
wIlt,3.0
'b}d,0.0
GIm,4.0
dip,96.0
zEf,164.0
rAfs,0.0
xa,3053.0
'sted,1.0
'tSa,684.0
'stArt,1739.0
v|r,0.0
frAxt,1.0
'Alk,10.0
'l}x,234.0
lj|,23.0
'kilt,0.0
'p}k,126.0
slirt,2.0
'jEkt,1818.0
brKt,237.0
'xrip,328.0
'k}rg,19.0
'spels,64.0
'psi,206.0
'fits,970.0
'b}rx,1.0
zwart,3.0
'splIt,235.0
'hErvzd,2.0
'lOrk,3.0
tAns,32.0
mit,35.0
'dOnt,7.0
'bOs,2973.0
tKts,319.0
sprakt,47.0
'mart,379.0
'vrut,44.0
rExts,397.0
wEN,0.0
s@rz,64.0
trMw,246.0
ze,543.0
'kr|N,0.0
fut,66.0
'trist,770.0
knAl,15.0
'kaz,11.0
'jaG,0.0
'zIs,34.0
zwKn,49.0
se,10237.0
'hOl,632.0
'xIs,10193.0
'stir,430.0
'bits,4.0
mIl,17.0
'brLk,4627.0
'daxs,80.0
'fOs,17.0
gAjst,8.0
bOrs,24.0
'vliG,213.0
@n,208.0
'zeb,0.0
kat,21.0
tIm,0.0
trEm,0.0
r@G,16.0
hIs,4.0
'xefs,4.0
'prIl,780.0
drKfs,0.0
'lOrt,949.0
'sMn,3.0
'xrLs,9.0
drM,0.0
hEm,105.0
'tAz,0.0
'krul,1.0
'nun,3.0
'sin,49.0
jax,1.0
zAkt,16.0
'nEl,3661.0
'sxol,12240.0
'smIs,0.0
Gaf,0.0
klax,8.0
tjAn,0.0
Gno,0.0
lArf,0.0
swAl,1.0
kIs,0.0
bod,0.0
wil,87.0
vEs,699.0
'kon,48.0
'drLp,4.0
'snEg,56.0
'vKs,1.0
r@l,7540.0
'xlIm,892.0
'w)r,0.0
klaxt,5.0
lik,5.0
'r}r,42.0
Sal,2.0
'strIg,0.0
'tSe,98.0
'smo,288.0
krI,23.0
Sy,23.0
SEk,15.0
kr@,1605.0
stAn,801.0
du,967.0
'war,163067.0
'kn|,88.0
pal,160.0
'dLd,0.0
'Igz,1.0
'ro,11205.0
'tis,91.0
sprI,176.0
'flIt,110.0
l@xt,131.0
'wAxts,154.0
frAn,36.0
GrOnd,45.0
's}rf,43.0
'krINs,0.0
'mik,220.0
'l}z,0.0
'pAps,252.0
'tol,4521.0
'krENk,13.0
klINk,8.0
'xrEnz,0.0
vINk,11.0
wEkt,143.0
'slak,5.0
xrEns,21.0
'rEx,5684.0
klErk,9.0
'tLn,2694.0
'Els,29.0
s}p,496.0
dENk,22.0
jIxt,4.0
'dL,14168.0
sKn,650.0
'mel,533.0
'bo,24461.0
'bEd,35.0
'tart,1390.0
