TextGrid,Transcription,AlignOnset,AlignOffset,WordCount,NumWords,OnsetPhoneme,OffsetPhoneme,PresegBegin,Duration
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF137.TextGrid,gezet,2.2,2.5,8,11,x,t,0,0.2999999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF137.TextGrid,was,2.5,2.79,9,11,w,s,0,0.29000000000000004
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF137.TextGrid,viel,2.84,3.15,10,11,v,l,0,0.31000000000000005
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF137.TextGrid,ineen,3.15,3.79,11,11,I,n,0,0.6400000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF138.TextGrid,De,0.0,0.13,1,11,d,@,0,0.13
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF138.TextGrid,magere,0.13,0.7,2,11,m,@,0,0.57
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF138.TextGrid,dronkelap,0.7,1.28,3,11,d,p,0,0.5800000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF138.TextGrid,die,1.37,1.5,4,11,d,i,0,0.1299999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF138.TextGrid,de,1.5,1.68,5,11,d,@,0,0.17999999999999994
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF138.TextGrid,uitsmijter,1.68,2.27,6,11,ui,r,0,0.5900000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF138.TextGrid,ontloopt,2.27,2.74,7,11,O,t,0,0.4700000000000002
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF138.TextGrid,heeft,2.74,3.04,8,11,h,t,0,0.2999999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF138.TextGrid,iets,3.04,3.3,9,11,i,s,0,0.2599999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF138.TextGrid,te,3.3,3.43,10,11,t,@,0,0.13000000000000034
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF138.TextGrid,verbergen,3.43,4.14,11,11,v,@,0,0.7099999999999995
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF139.TextGrid,Een,0.0,0.26,1,12,e:,n,0,0.26
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF139.TextGrid,geschreven,0.26,0.93,2,12,x,@,0,0.67
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF139.TextGrid,brief,0.93,1.25,3,12,b,f,0,0.31999999999999995
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF139.TextGrid,die,1.36,1.56,4,12,d,i,0,0.19999999999999996
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF139.TextGrid,in,1.56,1.63,5,12,I,n,0,0.06999999999999984
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF139.TextGrid,de,1.63,1.73,6,12,d,@,0,0.10000000000000009
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF139.TextGrid,brievenbus,1.73,2.33,7,12,b,s,0,0.6000000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF139.TextGrid,valt,2.33,2.67,8,12,v,t,0,0.33999999999999986
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF139.TextGrid,zie,2.67,2.98,9,12,z,i,0,0.31000000000000005
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF139.TextGrid,ik,2.98,3.09,10,12,I,k,0,0.10999999999999988
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF139.TextGrid,nog,3.09,3.31,11,12,n,x,0,0.2200000000000002
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF139.TextGrid,zelden,3.31,3.8,12,12,z,@,0,0.48999999999999977
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF140.TextGrid,De,0.0,0.22,1,10,d,@,0,0.22
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF140.TextGrid,ster,0.22,0.6,2,10,s,r,0,0.38
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF140.TextGrid,die,0.7,0.85,3,10,d,i,0,0.15000000000000002
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF140.TextGrid,voldoende,0.85,1.35,4,10,v,@,0,0.5000000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF140.TextGrid,privacy,1.35,1.97,5,10,p,i,0,0.6199999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF140.TextGrid,belangrijk,1.97,2.52,6,10,b,k,0,0.55
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF140.TextGrid,acht,2.52,2.76,7,10,A,t,0,0.23999999999999977
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF140.TextGrid,wordt,2.96,3.15,8,10,w,t,0,0.18999999999999995
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF140.TextGrid,vaak,3.15,3.43,9,10,v,h,0,0.28000000000000025
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF140.TextGrid,gebeld,3.43,4.08,10,10,x,t,0,0.6499999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF141.TextGrid,De,0.0,0.12,1,11,d,@,0,0.12
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF141.TextGrid,omstanders,0.12,1.05,2,11,O,s,0,0.93
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF141.TextGrid,die,1.05,1.28,3,11,d,i,0,0.22999999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF141.TextGrid,erg,1.28,1.55,4,11,E,x,0,0.27
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF141.TextGrid,kritisch,1.55,2.0,5,11,k,s,0,0.44999999999999996
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF141.TextGrid,zijn,2.0,2.39,6,11,z,n,0,0.3900000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF141.TextGrid,maken,2.39,2.81,7,11,m,@,0,0.41999999999999993
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF141.TextGrid,de,2.81,2.96,8,11,d,@,0,0.1499999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF141.TextGrid,beroemde,2.96,3.46,9,11,b,@,0,0.5
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF141.TextGrid,technoloog,3.46,4.18,10,11,t,x,0,0.7199999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF141.TextGrid,belachelijk,4.23,4.97,11,11,b,k,0,0.7399999999999993
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF142.TextGrid,De,0.0,0.21,1,11,d,@,0,0.21
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF142.TextGrid,vlotte,0.21,0.6,2,11,v,@,0,0.39
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF142.TextGrid,babbel,0.6,1.0,3,11,b,l,0,0.4
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF142.TextGrid,die,1.0,1.19,4,11,d,i,0,0.18999999999999995
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF142.TextGrid,hij,1.19,1.32,5,11,h,Ei,0,0.13000000000000012
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF142.TextGrid,kan,1.32,1.57,6,11,k,n,0,0.25
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF142.TextGrid,hebben,1.57,1.88,7,11,h,@,0,0.30999999999999983
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF142.TextGrid,tijdens,1.93,2.28,8,11,t,s,0,0.34999999999999987
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF142.TextGrid,sollicitaties,2.28,3.26,9,11,s,s,0,0.98
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF142.TextGrid,helpt,3.26,3.65,10,11,h,p,0,0.3900000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF142.TextGrid,wel,3.65,4.15,11,11,w,l,0,0.5000000000000004
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF143.TextGrid,Vincent,0.0,0.77,1,12,v,t,0,0.77
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF143.TextGrid,die,0.83,0.97,2,12,d,i,0,0.14
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF143.TextGrid,beroemde,0.97,1.48,3,12,b,@,0,0.51
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF143.TextGrid,portretten,1.48,2.09,4,12,p,@,0,0.6099999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF143.TextGrid,geschilderd,2.09,2.65,5,12,x,t,0,0.56
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF143.TextGrid,heeft,2.65,3.04,6,12,h,t,0,0.3900000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF143.TextGrid,kon,3.09,3.31,7,12,k,n,0,0.2200000000000002
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF143.TextGrid,daar,3.31,3.49,8,12,d,r,0,0.18000000000000016
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF143.TextGrid,helaas,3.49,3.98,9,12,h,s,0,0.48999999999999977
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF143.TextGrid,niks,3.98,4.32,10,12,n,s,0,0.3400000000000003
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF143.TextGrid,mee,4.32,4.58,11,12,m,e:,0,0.2599999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF143.TextGrid,verdienen,4.58,5.13,12,12,v,@,0,0.5499999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF144.TextGrid,De,0.0,0.27,1,11,d,@,0,0.27
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF144.TextGrid,artiesten,0.27,0.87,2,11,A,@,0,0.6
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF144.TextGrid,die,0.87,1.02,3,11,d,i,0,0.15000000000000002
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF144.TextGrid,geen,1.02,1.23,4,11,x,n,0,0.20999999999999996
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF144.TextGrid,werk,1.23,1.51,5,11,w,k,0,0.28
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF144.TextGrid,hebben,1.51,1.79,6,11,h,@,0,0.28
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF144.TextGrid,moeten,1.79,2.15,7,11,m,@,0,0.3599999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF144.TextGrid,de,2.15,2.28,8,11,d,@,0,0.1299999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF144.TextGrid,huilende,2.28,2.93,9,11,h,@,0,0.6500000000000004
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF144.TextGrid,babies,2.93,3.12,10,11,b,s,0,0.18999999999999995
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF144.TextGrid,vermaken,3.12,3.86,11,11,v,@,0,0.7399999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF145.TextGrid,De,0.0,0.2,1,12,d,@,0,0.2
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF145.TextGrid,route,0.2,0.64,2,12,r,@,0,0.44
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF145.TextGrid,die,0.64,0.82,3,12,d,i,0,0.17999999999999994
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF145.TextGrid,langs,0.82,1.12,4,12,l,s,0,0.30000000000000016
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF145.TextGrid,de,1.12,1.26,5,12,d,@,0,0.1399999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF145.TextGrid,Utrechtse,1.26,1.84,6,12,u,@,0,0.5800000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF145.TextGrid,plassen,1.84,2.2,7,12,p,@,0,0.3600000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF145.TextGrid,liep,2.2,2.44,8,12,l,p,0,0.23999999999999977
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF145.TextGrid,was,2.54,2.74498866213152,9,12,w,s,0,0.20498866213152
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF145.TextGrid,langer,2.74498866213152,3.18,10,12,l,r,0,0.4350113378684801
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF145.TextGrid,dan,3.18,3.37,11,12,d,n,0,0.18999999999999995
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF145.TextGrid,verwacht,3.37,4.12,12,12,v,t,0,0.75
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF146.TextGrid,De,0.0,0.04,1,10,d,d,0,0.04
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF146.TextGrid,heks,0.04,0.58,2,10,h,s,0,0.5399999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF146.TextGrid,die,0.63,0.8,3,10,d,i,0,0.17000000000000004
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF146.TextGrid,haar,0.8,1.04,4,10,a:,r,0,0.24
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF146.TextGrid,een,1.04,1.15,5,10,e:,n,0,0.10999999999999988
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF146.TextGrid,onzekere,1.15,1.78,6,10,O,@,0,0.6300000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF146.TextGrid,toekomst,1.78,2.3,7,10,t,t,0,0.5199999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF146.TextGrid,voorspelde,2.3,3.0,8,10,v,@,0,0.7000000000000002
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF146.TextGrid,lachte,3.0,3.42,9,10,l,@,0,0.41999999999999993
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF146.TextGrid,hard,3.42,4.03,10,10,h,t,0,0.6100000000000003
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF147.TextGrid,Gisteren,0.0,0.7,1,12,x,@,0,0.7
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF147.TextGrid,kreeg,0.75,1.0,2,12,k,x,0,0.25
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF147.TextGrid,de,1.0,1.15,3,12,d,@,0,0.1499999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF147.TextGrid,chauffeur,1.15,1.83,4,12,S,r,0,0.6800000000000002
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF147.TextGrid,die,1.83,2.0,5,12,d,i,0,0.16999999999999993
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF147.TextGrid,het,2.0,2.14,6,12,@,t,0,0.14000000000000012
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF147.TextGrid,verstopte,2.14,2.77,7,12,v,@,0,0.6299999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF147.TextGrid,buskruit,2.77,3.28,8,12,b,t,0,0.5099999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF147.TextGrid,ontdekt,3.28,3.7,9,12,O,k,0,0.4200000000000004
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF147.TextGrid,had,3.7,4.03,10,12,h,t,0,0.33000000000000007
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF147.TextGrid,een,4.21,4.34,11,12,e:,n,0,0.1299999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF147.TextGrid,beloning,4.34,5.06,12,12,b,N,0,0.7199999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF148.TextGrid,De,0.0,0.2,1,12,d,@,0,0.2
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF148.TextGrid,onervaren,0.2,0.91,2,12,O,@,0,0.71
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF148.TextGrid,musicus,0.91,1.62,3,12,m,s,0,0.7100000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF148.TextGrid,die,1.67,1.82,4,12,d,i,0,0.15000000000000013
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF148.TextGrid,de,1.82,1.99,5,12,d,@,0,0.16999999999999993
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF148.TextGrid,dure,1.99,2.35,6,12,d,@,0,0.3600000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF148.TextGrid,zwarte,2.35,2.77,7,12,z,@,0,0.41999999999999993
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF148.TextGrid,piano,2.82,3.24,8,12,p,o:,0,0.4200000000000004
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF148.TextGrid,gestemd,3.24,3.7,9,12,x,t,0,0.45999999999999996
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF148.TextGrid,heeft,3.7,4.05,10,12,h,t,0,0.34999999999999964
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF148.TextGrid,was,4.11,4.33,11,12,w,s,0,0.21999999999999975
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF148.TextGrid,zenuwachtig,4.33,5.14,12,12,z,x,0,0.8099999999999996
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF149.TextGrid,Mijn,0.0,0.35,1,11,m,n,0,0.35
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF149.TextGrid,tante,0.35,0.85,2,11,t,@,0,0.5
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF149.TextGrid,die,0.85,1.04,3,11,d,i,0,0.19000000000000006
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF149.TextGrid,ervan,1.04,1.35,4,11,E,n,0,0.31000000000000005
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF149.TextGrid,hield,1.35,1.65,5,11,h,t,0,0.2999999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF149.TextGrid,knusse,1.65,2.11,6,11,k,@,0,0.45999999999999996
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF149.TextGrid,dorpjes,2.11,2.56,7,11,d,s,0,0.4500000000000002
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF149.TextGrid,te,2.56,2.7,8,11,t,@,0,0.14000000000000012
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF149.TextGrid,bezoeken,2.7,3.19,9,11,b,@,0,0.48999999999999977
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF149.TextGrid,was,3.19,3.37,10,11,w,s,0,0.18000000000000016
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF149.TextGrid,enthousiast,3.37,4.26,11,11,E,t,0,0.8899999999999997
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF150.TextGrid,Op,0.0,0.2,1,12,O,b,0,0.2
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF150.TextGrid,de,0.2,0.35,2,12,d,@,0,0.14999999999999997
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF150.TextGrid,gammele,0.35,0.81,3,12,x,@,0,0.4600000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF150.TextGrid,tandem,0.86,1.36,4,12,t,m,0,0.5000000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF150.TextGrid,die,1.36,1.49,5,12,d,i,0,0.1299999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF150.TextGrid,niet,1.49,1.77,6,12,n,t,0,0.28
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF150.TextGrid,verzekerd,1.77,2.31,7,12,v,t,0,0.54
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF150.TextGrid,was,2.31,2.63,8,12,w,s,0,0.31999999999999984
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF150.TextGrid,kwamen,2.63,3.11,9,12,k,@,0,0.48
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF150.TextGrid,we,3.11,3.17,10,12,w,@,0,0.06000000000000005
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF150.TextGrid,niet,3.17,3.44,11,12,n,t,0,0.27
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF150.TextGrid,ver,3.44,3.87,12,12,v,r,0,0.43000000000000016
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF151.TextGrid,De,0.0,0.22,1,11,d,@,0,0.22
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF151.TextGrid,Hollandse,0.22,0.78,2,11,O,@,0,0.56
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF151.TextGrid,bossen,0.78,1.21,3,11,b,@,0,0.42999999999999994
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF151.TextGrid,die,1.21,1.36,4,11,d,i,0,0.15000000000000013
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF151.TextGrid,prachtig,1.36,1.82,5,11,p,x,0,0.45999999999999996
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF151.TextGrid,zijn,1.82,2.24,6,11,z,n,0,0.42000000000000015
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF151.TextGrid,bezoekt,2.24,2.59498866213152,7,11,b,k,0,0.3549886621315199
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF151.TextGrid,de,2.59498866213152,2.76,8,11,d,@,0,0.16501133786847966
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF151.TextGrid,Zwitserse,2.76,3.29,9,11,z,@,0,0.5300000000000002
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF151.TextGrid,man,3.29,3.63,10,11,m,n,0,0.33999999999999986
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF151.TextGrid,graag,3.63,4.2,11,11,x,x,0,0.5700000000000003
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF152.TextGrid,Gisteren,0.0,0.68,1,11,x,@,0,0.68
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF152.TextGrid,had,0.68,0.91,2,11,h,t,0,0.22999999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF152.TextGrid,oma,0.91,1.26,3,11,o:,a:,0,0.35
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF152.TextGrid,die,1.26,1.39,4,11,d,i,0,0.1299999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF152.TextGrid,een,1.39,1.58,5,11,e:,n,0,0.19000000000000017
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF152.TextGrid,zoete,1.58,1.82,6,11,z,t,0,0.24
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF152.TextGrid,pannekoek,1.82,2.38,7,11,p,k,0,0.5599999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF152.TextGrid,had,2.38,2.51,8,11,h,t,0,0.1299999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF152.TextGrid,gegeten,2.51,3.13,9,11,x,@,0,0.6200000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF152.TextGrid,flinke,3.18,3.6,10,11,f,@,0,0.41999999999999993
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF152.TextGrid,buikpijn,3.6,4.33,11,11,b,n,0,0.73
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF153.TextGrid,Modieuze,0.0,0.73,1,11,m,@,0,0.73
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF153.TextGrid,Sarah,0.73,1.29,2,11,s,a:,0,0.56
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF153.TextGrid,die,1.29,1.49,3,11,d,i,0,0.19999999999999996
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF153.TextGrid,wollen,1.49,1.85,4,11,w,@,0,0.3600000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF153.TextGrid,tassen,1.9,2.14,5,11,t,s,0,0.2400000000000002
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF153.TextGrid,op,2.14,2.4,6,11,O,p,0,0.2599999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF153.TextGrid,de,2.4,2.47,7,11,d,@,0,0.07000000000000028
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF153.TextGrid,markt,2.47,2.8,8,11,m,k,0,0.3299999999999996
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF153.TextGrid,bracht,2.8,3.11,9,11,b,t,0,0.31000000000000005
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF153.TextGrid,had,3.11,3.32,10,11,h,t,0,0.20999999999999996
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF153.TextGrid,succes,3.32,4.02,11,11,s,s,0,0.6999999999999997
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF154.TextGrid,Het,0.0,0.24,1,13,@,t,0,0.24
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF154.TextGrid,ideale,0.24,0.88,2,13,i,@,0,0.64
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF154.TextGrid,breekijzer,0.88,1.58,3,13,b,r,0,0.7000000000000001
