,Word,IPA,Syllables,Min_Freq_Count,Max_Freq_Count,Mean_Freq_Count,Bigrams,Bigram Occurrence Counts,Zipf,FREQcount,Lg10WF,n_syllables,Min_Syll_Zipf,First_syllable_zipf
92,met,mˈɛt,mɛt,344.0,344.0,344.0,"['me', 'et']","[1659354.0, 1684914.0]",6.829561167099229,297891.0,5.47405738233763,1.0,6.702506697943671,6.7025066979436705
93,gescheurde,ɣəsxˈøːrdə,ɣə - sxøːr - də,1430.0,805074.0,338304.6666666667,"['ge', 'es', 'sc', 'ch', 'he', 'eu', 'ur', 'rd', 'de']","[3692145.0, 1784615.0, 1079447.0, 1999086.0, 822995.0, 135956.0, 346154.0, 823655.0, 2559661.0]",3.1616823008506416,63.0,1.7993405494535817,3.0,4.080629596311116,7.352677375311273
94,pezen,pˈeːzən,peː - zən,2754.0,64717.0,33735.5,"['pe', 'ez', 'ze', 'en']","[1062538.0, 100963.0, 1671440.0, 8542439.0]",2.786866091025742,26.0,1.414973347970818,2.0,5.870532090727238,5.870532090727238
95,adviseert,ˌɑdvizˈɪrt,ɑd - vi - zɪrt,3688.0,56663.0,25261.666666666668,"['ad', 'dv', 'vi', 'is', 'se', 'ee', 'er', 'rt']","[474501.0, 10646.0, 226005.0, 3439538.0, 763112.0, 944702.0, 6799370.0, 1154116.0]",3.0087148406420985,44.0,1.6434526764861874,3.0,4.69763581425773,5.317083585132329
96,heeft,hˈeːft,heːft,159947.0,159947.0,159947.0,"['he', 'ee', 'ef', 'ft']","[822995.0, 944702.0, 169410.0, 179822.0]",6.559424117449305,159926.0,5.203919074994566,1.0,6.431260321134771,6.431260321134771
97,er,ˈər,ər,27880.0,27880.0,27880.0,['er'],[6799370.0],6.908525619042463,357291.0,5.553022076657057,1.0,6.897441631316463,6.897441631316463
98,veel,vˈeːl,veːl,323.0,323.0,323.0,"['ve', 'ee', 'el']","[1767776.0, 944702.0, 4671207.0]",6.0591633429385485,50542.0,4.7036524234125086,1.0,6.120454579640382,6.120454579640382
99,verstand,vərstˈɑnt,vər - stɑnt,10072.0,61458.0,35765.0,"['ve', 'er', 'rs', 'st', 'ta', 'an', 'nd']","[1767776.0, 6799370.0, 834594.0, 2307098.0, 892070.0, 4143386.0, 2576478.0]",4.578478776760146,1670.0,3.2227164711475837,2.0,5.210377241876281,7.111107990339974
100,oma,ˈoːmaː,oː - maː,23008.0,167764.0,95386.0,"['om', 'ma']","[2473734.0, 957657.0]",4.858884390340487,3186.0,3.503245771465113,2.0,6.460830700311453,6.695923768618035
101,gebroken,ɣəbrˈoːkən,ɣə - broː - kən,4863.0,805074.0,394878.3333333333,"['ge', 'eb', 'br', 'ro', 'ok', 'ke', 'en']","[3692145.0, 154238.0, 191839.0, 1417238.0, 155024.0, 3143026.0, 8542439.0]",4.816249868710951,2888.0,3.460597188897601,3.0,4.975739389493544,7.352677375311273
102,bekken,bˈɛkən,bɛ - kən,6626.0,374698.0,190662.0,"['be', 'ek', 'kk', 'ke', 'en']","[2443609.0, 762098.0, 65091.0, 3143026.0, 8542439.0]",3.3511375214643047,98.0,1.9912260756924949,2.0,4.704342072442193,4.704342072442193
103,verpleegster,vərplˈeːxstər,vər - pleːx - stər,2311.0,61458.0,22441.666666666668,"['ve', 'er', 'rp', 'pl', 'le', 'ee', 'eg', 'gs', 'st', 'te', 'er']","[1767776.0, 6799370.0, 40052.0, 97171.0, 4397946.0, 944702.0, 1125580.0, 1154969.0, 2307098.0, 3522714.0, 6799370.0]",4.190558428586871,683.0,2.8344207036815323,3.0,4.534427422448154,7.111107990339974
104,raadpleegde,rˈaːdpleːɣdə,raːd - pleːɣ - də,21.0,208410.0,70083.0,"['ra', 'aa', 'ad', 'dp', 'pl', 'le', 'ee', 'eg', 'gd', 'de']","[2220035.0, 2730922.0, 474501.0, 1907.0, 97171.0, 4397946.0, 944702.0, 1125580.0, 109191.0, 2559661.0]",1.6565323225307358,1.0,0.0,3.0,4.534427422448154,5.141591815124163
105,moest,mˈust,must,2.0,2.0,2.0,"['mo', 'oe', 'es', 'st']","[1055897.0, 837795.0, 1784615.0, 2307098.0]",5.66368242789742,20331.0,4.308158740359688,1.0,5.535431769619974,5.535431769619974
106,huilen,hˈœylən,hœy - lən,50068.0,285422.0,167745.0,"['hu', 'ui', 'il', 'le', 'en']","[187605.0, 687028.0, 2591190.0, 4397946.0, 8542439.0]",4.732990710242888,2384.0,3.377306251068199,2.0,5.0901947481854215,5.0901947481854215
107,alcoholist,ˌɑlkoːhoːlˈɪst,ɑl - koːh - oː - lɪst,1606.0,129004.0,39330.25,"['al', 'lc', 'co', 'oh', 'ho', 'ol', 'li', 'is', 'st']","[2558689.0, 12727.0, 488809.0, 21900.0, 1237078.0, 2233880.0, 3369152.0, 3439538.0, 2307098.0]",3.728414329836861,235.0,2.3710678622717363,4.0,4.5487368683924805,6.825642026279564
108,bekende,bəkˈɛndə,bə - kɛn - də,21023.0,208410.0,96117.66666666669,"['be', 'ek', 'ke', 'en', 'nd', 'de']","[2443609.0, 762098.0, 3143026.0, 8542439.0, 2576478.0, 2559661.0]",4.266126731755955,813.0,2.910090545594068,3.0,6.83347934057308,6.969028573317883
109,psycholoog,psˈɪxoːlˌoːx,psɪx - oː - loːx,3728.0,23008.0,10783.333333333334,"['ps', 'sy', 'yc', 'ch', 'ho', 'ol', 'lo', 'oo', 'og']","[133657.0, 156747.0, 108972.0, 1999086.0, 1237078.0, 2233880.0, 1188135.0, 3901750.0, 285914.0]",3.7153378092066425,228.0,2.357934847000454,3.0,4.606236902285524,4.824297434800969
110,weer,ʋˈɪːr,ʋɪːr,61577.0,61577.0,61577.0,"['we', 'ee', 'er']","[1965886.0, 944702.0, 6799370.0]",6.052024711943977,49718.0,4.696513650009151,1.0,6.007493503492005,6.007493503492005
111,terugval,tərˈɵxvˌɑl,tə - rɵx - vɑl,942.0,995799.0,361994.6666666667,"['te', 'er', 'ru', 'ug', 'gv', 'va', 'al']","[3522714.0, 6799370.0, 1082518.0, 117069.0, 10398.0, 313419.0, 2558689.0]",3.071505670501554,51.0,1.7075701760979365,3.0,5.902086240378649,7.13697011084484
112,scholier,sxoːlˈir,sxoː - lir,1625.0,34347.0,17986.0,"['sc', 'ch', 'ho', 'ol', 'li', 'ie', 'er']","[1079447.0, 1999086.0, 1237078.0, 2233880.0, 3369152.0, 2076673.0, 6799370.0]",3.103690353872955,55.0,1.740362689494244,2.0,4.376150497190321,5.207389276811041
113,meester,mˈeːstˌɛr,meː - stɛr,15305.0,87327.0,51316.0,"['me', 'ee', 'es', 'st', 'te', 'er']","[1659354.0, 944702.0, 1784615.0, 2307098.0, 3522714.0, 6799370.0]",4.808667719392612,2838.0,3.4530123911214554,2.0,5.2105125712407325,5.2105125712407325
114,treitert,trˈɛɪtərt,trɛɪ - tərt,1287.0,3581.0,2434.0,"['tr', 're', 'ei', 'it', 'te', 'er', 'rt']","[1199332.0, 1607974.0, 2483878.0, 333345.0, 3522714.0, 6799370.0, 1154116.0]",2.5859512482450286,16.0,1.2041199826559248,2.0,3.910878515286453,3.9108785152864534
115,alweer,ɑlʋˈɪr,ɑl - ʋɪr,3548.0,129004.0,66276.0,"['al', 'lw', 'we', 'ee', 'er']","[2558689.0, 158019.0, 1965886.0, 944702.0, 6799370.0]",4.77907584659949,2651.0,3.4234097277330933,2.0,6.007493503492005,6.825642026279564
116,punaises,pˌynɑjzˈɛs,py - nɑj - zɛs,21.0,5849.0,2056.6666666666665,"['pu', 'un', 'na', 'ai', 'is', 'se', 'es']","[45003.0, 125750.0, 523332.0, 444826.0, 3439538.0, 763112.0, 1784615.0]",1.957562318194717,3.0,0.4771212547196624,3.0,4.156860944619529,5.35436016238654
117,op,ˈɔp,ɔp,520318.0,520318.0,520318.0,['op'],[976321.0],6.903086294498336,352844.0,5.5475827367934025,1.0,6.902698731272839,6.902698731272839
118,stoel,stˈul,stul,36.0,36.0,36.0,"['st', 'to', 'oe', 'el']","[2307098.0, 2236591.0, 837795.0, 4671207.0]",4.705750345200918,2239.0,3.3500540935790304,1.0,4.713928272966764,4.713928272966764
119,gelegd,ɣəlˈɛxt,ɣə - lɛxt,3022.0,805074.0,404048.0,"['ge', 'el', 'le', 'eg', 'gd']","[3692145.0, 4671207.0, 4397946.0, 1125580.0, 109191.0]",4.261298207234623,804.0,2.905256048748451,2.0,4.66404747758302,7.352677375311273
120,jochem,jˈɔxəm,jɔx - əm,47.0,204.0,125.5,"['jo', 'oc', 'ch', 'he', 'em']","[866375.0, 270017.0, 1999086.0, 822995.0, 924741.0]",1.6565323225307358,1.0,0.0,2.0,3.072029424549198,5.183675929817632
121,altijd,ˈɑltɛɪt,ɑl - tɛɪt,105560.0,129004.0,117282.0,"['al', 'lt', 'ti', 'ij', 'jd']","[2558689.0, 1858662.0, 1353437.0, 1639122.0, 163477.0]",5.986824313998892,42787.0,4.631311837100425,2.0,6.199943718920791,6.825642026279564
122,te,tˈə,tə,995799.0,995799.0,995799.0,['te'],[3522714.0],6.890821769464671,343019.0,5.535318176505225,1.0,7.13697011084484,7.13697011084484
123,hoog,hˈoːx,hoːx,3476.0,3476.0,3476.0,"['ho', 'oo', 'og']","[1237078.0, 3901750.0, 285914.0]",4.797354502640046,2765.0,3.441695135640717,1.0,5.340607396432041,5.340607396432041
124,springt,sprˈɪŋt,sprɪŋt,79.0,79.0,79.0,"['sp', 'pr', 'ri', 'in', 'ng', 'gt']","[1518373.0, 242781.0, 1787712.0, 2264626.0, 2927082.0, 21874.0]",4.06051028620009,506.0,2.7041505168397992,1.0,3.994829000553032,3.994829000553032
125,tijdens,tˈɛɪdəns,tɛɪ - dəns,4160.0,6326.0,5243.0,"['ti', 'ij', 'jd', 'de', 'en', 'ns']","[1353437.0, 1639122.0, 163477.0, 2559661.0, 8542439.0, 612425.0]",5.125543881186424,5888.0,3.769967801329442,2.0,5.039510539943988,5.378944384585775
126,basketbal,bˈɑskɛtbˌɑl,bɑ - skɛt - bɑl,799.0,5979.0,3957.6666666666665,"['ba', 'as', 'sk', 'ke', 'et', 'tb', 'ba', 'al']","[584273.0, 504791.0, 146903.0, 3143026.0, 1684914.0, 118193.0, 584273.0, 2558689.0]",3.9420896315385097,385.0,2.5854607295085006,3.0,4.850387432604875,4.850387432604875
127,enkel,ˈɛŋkəl,ɛŋ - kəl,24687.0,60942.0,42814.5,"['en', 'nk', 'ke', 'el']","[8542439.0, 476574.0, 3143026.0, 4671207.0]",5.0520334468363615,4971.0,3.696443763138999,2.0,5.6462426442249205,7.0505066764869735
128,bezeerd,bəzˈɪːrt,bə - zɪːrt,256.0,21023.0,10639.5,"['be', 'ez', 'ze', 'ee', 'er', 'rd']","[2443609.0, 100963.0, 1671440.0, 944702.0, 6799370.0, 823655.0]",3.683881930305492,212.0,2.326335860928752,2.0,3.5653878781395463,6.969028573317883
129,politieman,poːlˈitsimˌɑn,poː - lit - si - mɑn,19388.0,182034.0,75496.25,"['po', 'ol', 'li', 'it', 'ti', 'ie', 'em', 'ma', 'an']","[490468.0, 2233880.0, 3369152.0, 333345.0, 1353437.0, 2076673.0, 924741.0, 957657.0, 4143386.0]",4.116678140022486,576.0,2.760422483423212,4.0,5.846056033346034,5.846056033346034
130,agressieve,ˌɑɣrɛsˈivə,ɑ - ɣrɛ - si - və,1807.0,632746.0,177732.25,"['ag', 'gr', 're', 'es', 'ss', 'si', 'ie', 'ev', 've']","[400262.0, 789301.0, 1607974.0, 1784615.0, 1070262.0, 1091620.0, 2076673.0, 317289.0, 1767776.0]",3.476076258072605,131.0,2.1172712956557644,4.0,4.550389751384409,6.48158820290774
131,kraker,krˈaːkər,kraː - kər,2848.0,4157.0,3502.5,"['kr', 'ra', 'ak', 'ke', 'er']","[88851.0, 2220035.0, 762048.0, 3143026.0, 6799370.0]",2.6979250076889607,21.0,1.3222192947339193,2.0,4.357908076140559,4.357908076140559
132,arresteert,ˌɑɾrɛstˈɪrt,ɑɾ - rɛ - stɪrt,2239.0,112511.0,38997.333333333336,"['ar', 'rr', 're', 'es', 'st', 'te', 'ee', 'er', 'rt']","[1754491.0, 200692.0, 1607974.0, 1784615.0, 2307098.0, 3522714.0, 944702.0, 6799370.0, 1154116.0]",3.4310492882592856,118.0,2.071882007306125,3.0,4.549564096227165,5.639945996869187
133,gaat,ɣˈaːt,ɣaːt,467.0,467.0,467.0,"['ga', 'aa', 'at']","[446758.0, 2730922.0, 996808.0]",6.351497091233899,99081.0,4.995990381162591,1.0,6.248224074744971,6.248224074744971
134,hardhandig,hɑrdhˈɑndəx,hɑrdh - ɑn - dəx,95.0,1517022.0,506535.0,"['ha', 'ar', 'rd', 'dh', 'ha', 'an', 'nd', 'di', 'ig']","[1299761.0, 1754491.0, 823655.0, 6927.0, 1299761.0, 4143386.0, 2576478.0, 1050254.0, 960409.0]",3.071505670501554,51.0,1.7075701760979365,3.0,5.163545646510153,5.163545646510153
135,werk,ʋˈɛrk,ʋɛrk,7622.0,7622.0,7622.0,"['we', 'er', 'rk']","[1965886.0, 6799370.0, 2174749.0]",5.828945500321517,29746.0,4.473428573603286,1.0,5.862897412889591,5.862897412889591
136,staker,stˈaːkər,staː - kər,4157.0,5101.0,4629.0,"['st', 'ta', 'ak', 'ke', 'er']","[2307098.0, 892070.0, 762048.0, 3143026.0, 6799370.0]",1.6565323225307358,1.0,0.0,2.0,5.5817118833662125,5.5817118833662125
137,angstige,ˈɑŋstəɣə,ɑŋ - stə - ɣə,87052.0,805074.0,379720.6666666667,"['an', 'ng', 'gs', 'st', 'ti', 'ig', 'ge']","[4143386.0, 2927082.0, 1154969.0, 2307098.0, 1353437.0, 960409.0, 3692145.0]",3.230563590258454,74.0,1.869231719730976,3.0,4.240190049818458,4.240190049818458
138,dames,dˈaːməs,daː - məs,9021.0,15995.0,12508.0,"['da', 'am', 'me', 'es']","[1096946.0, 930317.0, 1659354.0, 1784615.0]",5.11750529624187,5780.0,3.761927838420529,2.0,5.347899949554318,6.038995366530527
139,bekogelt,bəkˈoːɣəlt,bə - koː - ɣəlt,4912.0,64130.0,30021.666666666668,"['be', 'ek', 'ko', 'og', 'ge', 'el', 'lt']","[2443609.0, 762098.0, 466342.0, 285914.0, 3692145.0, 4671207.0, 1858662.0]",1.832623581586417,2.0,0.3010299956639812,3.0,4.071408560280623,6.969028573317883
140,ver,vˈɛr,vɛr,13127.0,13127.0,13127.0,"['ve', 'er']","[1767776.0, 6799370.0]",5.11524569446448,5750.0,3.759667844689631,1.0,7.111107990339974,7.111107990339974
141,journalist,ʒˌurnaːlˈɪst,ʒur - naː - lɪst,52.0,124785.0,42846.66666666666,"['jo', 'ou', 'ur', 'rn', 'na', 'al', 'li', 'is', 'st']","[866375.0, 846499.0, 346154.0, 503424.0, 523332.0, 2558689.0, 3369152.0, 3439538.0, 2307098.0]",4.2092005386429285,713.0,2.8530895298518657,3.0,4.505456349271959,4.505456349271959
142,bondscoach,bˈɔndskoːtʃ,bɔnd - skoːtʃ,5.0,607.0,306.0,"['bo', 'on', 'nd', 'ds', 'sc', 'co', 'oa', 'ac', 'ch']","[1606593.0, 2451854.0, 2576478.0, 357110.0, 1079447.0, 488809.0, 24840.0, 404620.0, 1999086.0]",1.832623581586417,2.0,0.3010299956639812,2.0,3.5147331144651672,3.5147331144651672
143,interviewt,ˌɪntərvˈiwt,ɪn - tər - viwt,34.0,214096.0,80923.33333333333,"['in', 'nt', 'te', 'er', 'rv', 'vi', 'ie', 'ew', 'wt']","[2264626.0, 1477178.0, 3522714.0, 6799370.0, 59129.0, 226005.0, 2076673.0, 587000.0, 9874.0]",2.656532322530736,19.0,1.2787536009528289,3.0,2.5279613801989225,6.931581996104608
144,wil,ʋˈɪl,ʋɪl,37992.0,37992.0,37992.0,"['wi', 'il']","[658045.0, 2591190.0]",6.595682018054957,173851.0,5.240177193110925,1.0,6.625612535426636,6.625612535426636
145,weten,ʋˈeːtən,ʋeː - tən,12205.0,26606.0,19405.5,"['we', 'et', 'te', 'en']","[1965886.0, 1684914.0, 3522714.0, 8542439.0]",5.986296197544052,42735.0,4.630783708295158,2.0,6.985765339048669,6.985765339048669
146,zuster,zˈɵstər,zɵ - stər,3556.0,33263.0,18409.5,"['zu', 'us', 'st', 'te', 'er']","[95553.0, 727825.0, 2307098.0, 3522714.0, 6799370.0]",4.850769071254565,3127.0,3.4951278812429334,2.0,5.480317857522714,5.480317857522714
147,tuberculose,tˈybərkˌyloːsə,ty - bər - ky - loː - sə,7533.0,141832.0,53964.0,"['tu', 'ub', 'be', 'er', 'rc', 'cu', 'ul', 'lo', 'os', 'se']","[118674.0, 648428.0, 2443609.0, 6799370.0, 53983.0, 27593.0, 1284792.0, 1188135.0, 588208.0, 763112.0]",3.087896086689723,53.0,1.7242758696007892,5.0,5.355815086634715,5.545182594736141
148,lijdende,lˈɛɪdəndə,lɛɪ - dən - də,7143.0,208410.0,94909.33333333331,"['li', 'ij', 'jd', 'de', 'en', 'nd', 'de']","[3369152.0, 1639122.0, 163477.0, 2559661.0, 8542439.0, 2576478.0, 2559661.0]",2.6107748319700605,17.0,1.230448921378274,3.0,5.889745859628795,5.889745859628795
149,bejaarde,bəjˈaːrdə,bə - jaːr - də,5091.0,208410.0,78174.66666666667,"['be', 'ej', 'ja', 'aa', 'ar', 'rd', 'de']","[2443609.0, 11905.0, 1312625.0, 2730922.0, 1754491.0, 823655.0, 2559661.0]",3.154842876320336,62.0,1.792391689498254,3.0,5.812595113363512,6.969028573317883
150,wast,ʋˈɑst,ʋɑst,23.0,23.0,23.0,"['wa', 'as', 'st']","[409327.0, 504791.0, 2307098.0]",3.5910307737743032,171.0,2.2329961103921536,1.0,3.501089233798621,3.501089233798621
151,zorgzaam,zˈɔrɣzaːm,zɔrɣ - zaːm,114.0,1853.0,983.5,"['zo', 'or', 'rg', 'gz', 'za', 'aa', 'am']","[40239.0, 2597583.0, 709881.0, 15939.0, 308657.0, 2730922.0, 930317.0]",3.1943514176040098,68.0,1.8325089127062364,2.0,5.036423761472284,5.310469835765081
152,goochelaar,ɣˈoːxəlˌaːr,ɣoːx - ə - laːr,151.0,2281166.0,762077.6666666666,"['go', 'oo', 'oc', 'ch', 'he', 'el', 'la', 'aa', 'ar']","[147343.0, 3901750.0, 270017.0, 1999086.0, 822995.0, 4671207.0, 2444604.0, 2730922.0, 1754491.0]",3.5859512482450286,169.0,2.227886704613673,3.0,4.113985762585898,4.113985762585898
153,vrijwilliger,vrɛɪʋˈɪləɣər,vrɛɪ - ʋɪ - lə - ɣər,2347.0,855914.0,217638.75,"['vr', 'ri', 'ij', 'jw', 'wi', 'il', 'll', 'li', 'ig', 'ge', 'er']","[62231.0, 1787712.0, 1639122.0, 2981.0, 658045.0, 2591190.0, 2754440.0, 3369152.0, 960409.0, 3692145.0, 6799370.0]",3.755176048347793,250.0,2.397940008672037,4.0,5.645646881400537,5.645646881400537
154,uit,ˈœyt,œyt,235788.0,235788.0,235788.0,"['ui', 'it']","[687028.0, 333345.0]",6.439910573610657,121452.0,5.08440467090576,1.0,6.570572327733233,6.570572327733233
155,enthousiaste,ˌɛntuʒˈɑstə,ɛn - tu - ʒɑ - stə,263.0,1277075.0,383850.25,"['en', 'nt', 'th', 'ho', 'ou', 'us', 'si', 'ia', 'as', 'st', 'te']","[8542439.0, 1477178.0, 446916.0, 1237078.0, 846499.0, 727825.0, 1091620.0, 112581.0, 504791.0, 2307098.0, 3522714.0]",3.027600184802472,46.0,1.662757831681574,5.0,4.214597649461216,7.0505066764869735
156,publiek,pɵblˈik,pɵ - blik,1563.0,2260.0,1911.5,"['pu', 'ub', 'bl', 'li', 'ie', 'ek']","[45003.0, 648428.0, 152155.0, 3369152.0, 2076673.0, 762098.0]",4.618427796198587,1831.0,3.2626883443016963,2.0,4.57367543913979,5.35436016238654
157,instrueert,ˈɪnstryˌɪrt,ɪn - stry - ɪrt,372.0,214096.0,71794.66666666667,"['in', 'ns', 'st', 'tr', 'ru', 'ue', 'ee', 'er', 'rt']","[2264626.0, 612425.0, 2307098.0, 1199332.0, 1082518.0, 464278.0, 944702.0, 6799370.0, 1154116.0]",1.832623581586417,2.0,0.3010299956639812,3.0,3.7519761915717855,6.931581996104608
158,onduidelijk,ɔndˈœydələk,ɔn - dœy - də - lək,2224.0,320570.0,133608.25,"['on', 'nd', 'du', 'ui', 'id', 'de', 'el', 'li', 'ij', 'jk']","[2451854.0, 2576478.0, 161799.0, 687028.0, 469631.0, 2559661.0, 4671207.0, 3369152.0, 1639122.0, 518095.0]",3.578218798014338,166.0,2.220108088040055,4.0,5.523662372006189,6.500291525058517
159,geduldige,ɣədˈɵldəɣə,ɣə - dɵl - də - ɣə,766.0,805074.0,454831.0,"['ge', 'ed', 'du', 'ul', 'ld', 'di', 'ig', 'ge']","[3692145.0, 636500.0, 161799.0, 1284792.0, 840998.0, 1050254.0, 960409.0, 3692145.0]",2.531593585922436,14.0,1.146128035678238,4.0,4.186926222863358,7.352677375311273
160,dominee,dˌoːminˈeː,doː - mi - neː,8000.0,62922.0,34296.333333333336,"['do', 'om', 'mi', 'in', 'ne', 'ee']","[394555.0, 2473734.0, 342154.0, 2264626.0, 1475977.0, 944702.0]",4.343615167135106,972.0,2.987666264926274,3.0,5.78614354056502,5.78614354056502
161,baby,bˈeːbi,beː - bi,20059.0,106196.0,63127.5,"['ba', 'ab', 'by']","[584273.0, 53787.0, 51843.0]",5.177604995513676,6638.0,3.822037248072585,2.0,5.407171985490681,5.770689107698806
162,doopt,dˈoːpt,doːpt,159.0,159.0,159.0,"['do', 'oo', 'op', 'pt']","[394555.0, 3901750.0, 976321.0, 51860.0]",2.3968950120249795,10.0,1.0,1.0,3.4283285088553925,3.4283285088553925
163,begint,bəɣˈɪnt,bə - ɣɪnt,5793.0,21023.0,13408.0,"['be', 'eg', 'gi', 'in', 'nt']","[2443609.0, 1125580.0, 669114.0, 2264626.0, 1477178.0]",5.090621960948626,5433.0,3.7350397050337207,2.0,4.962769718852015,6.969028573317883
164,spreken,sprˈeːkən,spreː - kən,24908.0,374698.0,199803.0,"['sp', 'pr', 're', 'ek', 'ke', 'en']","[1518373.0, 242781.0, 1607974.0, 762098.0, 3143026.0, 8542439.0]",5.445583944905576,12304.0,4.090046322457356,2.0,5.455100674074792,5.455100674074792
165,voorganger,vˈɔːrɣɑŋər,vɔːr - ɣɑŋ - ər,1493.0,64424.0,31265.666666666668,"['vo', 'oo', 'or', 'rg', 'ga', 'an', 'ng', 'ge', 'er']","[2123358.0, 3901750.0, 2597583.0, 709881.0, 446758.0, 4143386.0, 2927082.0, 3692145.0, 6799370.0]",3.4826071252315622,133.0,2.123851640967086,3.0,5.098679403526813,6.819193659533843
166,snoezige,snˈuzəɣə,snu - zə - ɣə,28.0,805074.0,349686.6666666667,"['sn', 'no', 'oe', 'ez', 'zi', 'ig', 'ge']","[91698.0, 847517.0, 837795.0, 100963.0, 123482.0, 960409.0, 3692145.0]",2.5016303625449927,13.0,1.1139433523068367,3.0,3.6709761804530174,3.6709761804530174
167,kleintje,klˈɛɪntʲə,klɛɪntʲ - ə,1018.0,2281166.0,1141092.0,"['kl', 'le', 'ei', 'in', 'nt', 'tj', 'je']","[549706.0, 4397946.0, 2483878.0, 2264626.0, 1477178.0, 104770.0, 913788.0]",4.20183943899656,701.0,2.8457180179666586,2.0,5.292174885721405,5.292174885721405
168,houdt,hˈʌʊt,hʌʊt,254.0,254.0,254.0,"['ho', 'ou', 'ud', 'dt']","[1237078.0, 846499.0, 671255.0, 71691.0]",5.530433920395197,14959.0,4.1749025621783264,1.0,5.454997937192911,5.454997937192911
169,haar,hˈaːr,haːr,131477.0,131477.0,131477.0,"['ha', 'aa', 'ar']","[1299761.0, 2730922.0, 1754491.0]",6.469893106005319,130133.0,5.114387441838931,1.0,6.346282966460923,6.346282966460923
170,stevig,stˈeːvəx,steː - vəx,133.0,55478.0,27805.5,"['st', 'te', 'ev', 'vi', 'ig']","[2307098.0, 3522714.0, 317289.0, 226005.0, 960409.0]",4.189286701523233,681.0,2.833147111912785,2.0,4.522718324786551,6.194507439230709
171,vast,vˈɑst,vɑst,731.0,731.0,731.0,"['va', 'as', 'st']","[313419.0, 504791.0, 2307098.0]",5.81716589620763,28950.0,4.461648568063455,1.0,5.778832521586536,5.778832521586536
172,dat,dˈɑt,dɑt,59907.0,59907.0,59907.0,"['da', 'at']","[1096946.0, 996808.0]",7.340220867694434,965424.0,5.98471809097947,1.0,7.239628600491868,7.239628600491868
173,meisje,mˈɛɪsjə,mɛɪs - jə,23657.0,145604.0,84630.5,"['me', 'ei', 'is', 'sj', 'je']","[1659354.0, 2483878.0, 3439538.0, 241012.0, 913788.0]",5.579205890389289,16737.0,4.223677616130032,2.0,5.609524701179308,5.609524701179308
174,boterham,bˈoːtərhˌɑm,boː - tərh - ɑm,1878.0,40944.0,21458.33333333333,"['bo', 'ot', 'te', 'er', 'rh', 'ha', 'am']","[1606593.0, 1595020.0, 3522714.0, 6799370.0, 571432.0, 1299761.0, 930317.0]",3.78201358823133,266.0,2.424881636631067,3.0,4.88331710359363,5.82222915237838
175,zonder,zˈɔndər,zɔn - dər,14482.0,50286.0,32384.0,"['zo', 'on', 'nd', 'de', 'er']","[40239.0, 2451854.0, 2576478.0, 2559661.0, 6799370.0]",5.709072368464758,22571.0,4.353550800764121,2.0,5.843921235324268,5.843921235324268
176,pindakaas,pˌɪndaːkˈaːs,pɪn - daː - kaːs,3.0,15995.0,5572.333333333333,"['pi', 'in', 'nd', 'da', 'ak', 'ka', 'aa', 'as']","[1566256.0, 2264626.0, 2576478.0, 1096946.0, 762048.0, 424843.0, 2730922.0, 504791.0]",3.7247181842768975,233.0,2.367355921026019,3.0,4.485808013907072,4.485808013907072
177,verwend,vərʋˈɛnt,vər - ʋɛnt,1.0,61458.0,30729.5,"['ve', 'er', 'rw', 'we', 'en', 'nd']","[1767776.0, 6799370.0, 34493.0, 1965886.0, 8542439.0, 2576478.0]",3.7721428342050354,260.0,2.4149733479708178,2.0,4.500858164635467,7.111107990339974
178,robert,rˈoːbɛrt,roː - bɛrt,12.0,32298.0,16155.0,"['ro', 'ob', 'be', 'er', 'rt']","[1417238.0, 95880.0, 2443609.0, 6799370.0, 1154116.0]",4.443992797049151,1225.0,3.088136088700552,2.0,4.773103752851884,5.810356884941449
179,schone,sxˈoːnə,sxoː - nə,34347.0,39948.0,37147.5,"['sc', 'ch', 'ho', 'on', 'ne']","[1079447.0, 1999086.0, 1237078.0, 2451854.0, 1475977.0]",4.269316179250471,819.0,2.913283901760418,2.0,5.207389276811041,5.207389276811041
180,dochter,dˈɔxtər,dɔx - tər,708.0,28640.0,14674.0,"['do', 'oc', 'ch', 'ht', 'te', 'er']","[394555.0, 270017.0, 1999086.0, 373636.0, 3522714.0, 6799370.0]",5.337366217858105,9590.0,3.981818607170664,2.0,5.290977347399425,5.290977347399425
181,jan,jˈɑn,jɑn,416.0,416.0,416.0,"['ja', 'an']","[1312625.0, 4143386.0]",3.881841604256599,335.0,2.525044807036845,1.0,4.3876999463960695,4.3876999463960695
182,huwelijk,hˈywələk,hyw - ə - lək,2224.0,2281166.0,762898.0,"['hu', 'uw', 'we', 'el', 'li', 'ij', 'jk']","[187605.0, 98896.0, 1965886.0, 4671207.0, 3369152.0, 1639122.0, 518095.0]",4.898700912504402,3492.0,3.543074235033532,3.0,5.206934756118688,5.206934756118688
183,vroeg,vrˈux,vrux,14169.0,14169.0,14169.0,"['vr', 'ro', 'oe', 'eg']","[62231.0, 1417238.0, 837795.0, 1125580.0]",5.471844366055095,13071.0,4.116308814655416,1.0,5.376673799248346,5.376673799248346
