Word,IPA,Syllables,Min_Freq_Count,Max_Freq_Count,Mean_Freq_Count,Bigrams,Bigram Occurrence Counts,Zipf,FREQcount,Lg10WF
gasten,ɣˈɑstən,ɣɑ - stən,898.0,42866.0,21882.0,"['ga', 'as', 'st', 'te', 'en']","[446758.0, 504791.0, 2307098.0, 3522714.0, 8542439.0]",4.72042836065673,2316.0,3.3647385550553985
diner,dinˈeː,di - neː,31967.0,441857.0,236912.0,"['di', 'in', 'ne', 'er']","[1050254.0, 2264626.0, 1475977.0, 6799370.0]",4.378342937743282,1053.0,3.0224283711854865
wijnen,ʋˈɛɪnən,ʋɛɪ - nən,114157.0,257062.0,185609.5,"['wi', 'ij', 'jn', 'ne', 'en']","[658045.0, 1639122.0, 79695.0, 1475977.0, 8542439.0]",3.018260158548329,45.0,1.6532125137753437
handen,hˈɑndən,hɑn - dən,7143.0,16473.0,11808.0,"['ha', 'an', 'nd', 'de', 'en']","[1299761.0, 4143386.0, 2576478.0, 2559661.0, 8542439.0]",5.328352882713984,9393.0,3.972804322336578
moordenaar,mˈɔːrdənˌaːr,mɔːr - də - naːr,7131.0,208410.0,78369.0,"['mo', 'oo', 'or', 'rd', 'de', 'en', 'na', 'aa', 'ar']","[1055897.0, 3901750.0, 2597583.0, 823655.0, 2559661.0, 8542439.0, 523332.0, 2730922.0, 1754491.0]",4.968709678970514,4103.0,3.6131015169669127
zaten,zˈaːtən,zaː - tən,12205.0,33307.0,22756.0,"['za', 'at', 'te', 'en']","[308657.0, 996808.0, 3522714.0, 8542439.0]",4.765604403509615,2570.0,3.4099331233312946
druipende,drˈœypəndə,drœy - pən - də,460.0,208410.0,129531.33333333331,"['dr', 'ru', 'ui', 'ip', 'pe', 'en', 'nd', 'de']","[486140.0, 1082518.0, 687028.0, 54132.0, 1062538.0, 8542439.0, 2576478.0, 2559661.0]",2.3968950120249795,10.0,1.0
bloed,blˈut,blut,26.0,26.0,26.0,"['bl', 'lo', 'oe', 'ed']","[152155.0, 1188135.0, 837795.0, 636500.0]",5.264255346051288,8104.0,3.908699432352224
slachtoffer,slˈɑxtɔfər,slɑx - tɔ - fər,1004.0,6959.0,4427.666666666667,"['sl', 'la', 'ac', 'ch', 'ht', 'to', 'of', 'ff', 'fe', 'er']","[1064500.0, 2444604.0, 404620.0, 1999086.0, 373636.0, 2236591.0, 242332.0, 122042.0, 767992.0, 6799370.0]",4.709418557787117,2258.0,3.353723937588949
volleybalteam,,,,,,"['vo', 'ol', 'll', 'le', 'ey', 'yb', 'ba', 'al', 'lt', 'te', 'ea', 'am']","[2123358.0, 2233880.0, 2754440.0, 4397946.0, 458590.0, 8072.0, 584273.0, 2558689.0, 1858662.0, 3522714.0, 262246.0, 930317.0]",,,0.0
beker,bˈeːkər,beː - kər,4157.0,106196.0,55176.5,"['be', 'ek', 'ke', 'er']","[2443609.0, 762098.0, 3143026.0, 6799370.0]",3.940963056375255,384.0,2.584331224367531
champagne,ʃɑmpˈɑɲə,ʃɑm - pɑɲ - ə,5.0,2281166.0,761131.3333333334,"['ch', 'ha', 'am', 'mp', 'pa', 'ag', 'gn', 'ne']","[1999086.0, 1299761.0, 930317.0, 51276.0, 319786.0, 400262.0, 43396.0, 1475977.0]",4.536201528162789,1515.0,3.180412632838324
veegde,vˈeːɣdə,veːɣ - də,69.0,208410.0,104239.5,"['ve', 'ee', 'eg', 'gd', 'de']","[1767776.0, 944702.0, 1125580.0, 109191.0, 2559661.0]",3.018260158548329,45.0,1.6532125137753437
vloer,vlˈur,vlur,7.0,7.0,7.0,"['vl', 'lo', 'oe', 'er']","[105784.0, 1188135.0, 837795.0, 6799370.0]",4.497891792985591,1387.0,3.1420764610732848
stokoude,stˈoːkʌʊdə,stoː - kʌʊ - də,1821.0,208410.0,75478.66666666667,"['st', 'to', 'ok', 'ko', 'ou', 'ud', 'de']","[2307098.0, 2236591.0, 155024.0, 466342.0, 846499.0, 671255.0, 2559661.0]",2.531593585922436,14.0,1.146128035678238
twijgen,tʋˈɛɪɣən,tʋɛɪ - ɣən,2901.0,444799.0,223850.0,"['tw', 'wi', 'ij', 'jg', 'ge', 'en']","[57710.0, 658045.0, 1639122.0, 21485.0, 3692145.0, 8542439.0]",2.4694456791735915,12.0,1.0791812460476249
balie,baːlˈi,baː - li,14414.0,111845.0,63129.5,"['ba', 'al', 'li', 'ie']","[584273.0, 2558689.0, 3369152.0, 2076673.0]",3.6433040567969806,193.0,2.285557309007774
aangiftes,ˈaːnɣɪftˌɛs,aːn - ɣɪf - tɛs,1756.0,3667.0,2983.0,"['aa', 'an', 'ng', 'gi', 'if', 'ft', 'te', 'es']","[2730922.0, 4143386.0, 2927082.0, 669114.0, 73165.0, 179822.0, 3522714.0, 1784615.0]",2.0544723312027733,4.0,0.6020599913279624
deftige,dˈɛftəɣə,dɛf - tə - ɣə,8.0,995799.0,600293.6666666666,"['de', 'ef', 'ft', 'ti', 'ig', 'ge']","[2559661.0, 169410.0, 179822.0, 1353437.0, 960409.0, 3692145.0]",3.027600184802472,46.0,1.662757831681574
pakjes,pˈɑkjəs,pɑk - jəs,372.0,23607.0,11989.5,"['pa', 'ak', 'kj', 'je', 'es']","[319786.0, 762048.0, 192716.0, 913788.0, 1784615.0]",3.802660358208974,279.0,2.4456042032735974
zolder,zˈɔldər,zɔl - dər,53.0,50286.0,25169.5,"['zo', 'ol', 'ld', 'de', 'er']","[40239.0, 2233880.0, 840998.0, 2559661.0, 6799370.0]",3.910596775445074,358.0,2.5538830266438746
bewaard,bəʋˈaːrt,bə - ʋaːrt,2275.0,21023.0,11649.0,"['be', 'ew', 'wa', 'aa', 'ar', 'rd']","[2443609.0, 587000.0, 409327.0, 2730922.0, 1754491.0, 823655.0]",4.09665392571854,550.0,2.7403626894942437
kist,kˈɪst,kɪst,1829.0,1829.0,1829.0,"['ki', 'is', 'st']","[312362.0, 3439538.0, 2307098.0]",4.4386464700098065,1210.0,3.0827853703164503
eikenhout,ˈɛɪkɛnhˌʌʊt,ɛɪ - kɛnh - ʌʊt,4481.0,6096.0,5107.0,"['ei', 'ik', 'ke', 'en', 'nh', 'ho', 'ou', 'ut']","[2483878.0, 157922.0, 3143026.0, 8542439.0, 66106.0, 1237078.0, 846499.0, 137082.0]",2.1336535772503984,5.0,0.6989700043360189
toneelbouwers,,,,,,"['to', 'on', 'ne', 'ee', 'el', 'lb', 'bo', 'ou', 'uw', 'we', 'er', 'rs']","[2236591.0, 2451854.0, 1475977.0, 944702.0, 4671207.0, 1009017.0, 1606593.0, 846499.0, 98896.0, 1965886.0, 6799370.0, 834594.0]",,,0.0
tevreden,təvrˈeːdən,tə - vreː - dən,7143.0,995799.0,339712.0,"['te', 'ev', 'vr', 're', 'ed', 'de', 'en']","[3522714.0, 317289.0, 62231.0, 1607974.0, 636500.0, 2559661.0, 8542439.0]",4.629660176130434,1879.0,3.2739267801005254
decor,dˈeːkɔr,deː - kɔr,14429.0,16665.0,15547.0,"['de', 'ec', 'co', 'or']","[2559661.0, 411920.0, 488809.0, 2597583.0]",3.212834823298023,71.0,1.8512583487190752
zestiende,zˈɛstində,zɛ - stin - də,866.0,208410.0,73399.66666666667,"['ze', 'es', 'st', 'ti', 'ie', 'en', 'nd', 'de']","[1671440.0, 1784615.0, 2307098.0, 1353437.0, 2076673.0, 8542439.0, 2576478.0, 2559661.0]",3.376691625936693,104.0,2.0170333392987803
brommer,brˈɔmər,brɔ - mər,1246.0,52348.0,26797.0,"['br', 'ro', 'om', 'mm', 'me', 'er']","[191839.0, 1417238.0, 2473734.0, 407998.0, 1659354.0, 6799370.0]",3.0367435642423417,47.0,1.6720978579357175
helm,hˈɛlm,hɛlm,513.0,513.0,513.0,"['he', 'el', 'lm']","[822995.0, 4671207.0, 28212.0]",4.042138596129048,485.0,2.6857417386022635
snelweg,snˈɛlʋɛx,snɛl - ʋɛx,77.0,22263.0,11170.0,"['sn', 'ne', 'el', 'lw', 'we', 'eg']","[91698.0, 1475977.0, 4671207.0, 158019.0, 1965886.0, 1125580.0]",4.260217872145436,802.0,2.9041743682841634
stil,stˈɪl,stɪl,500.0,500.0,500.0,"['st', 'ti', 'il']","[2307098.0, 1353437.0, 2591190.0]",5.202642944280161,7032.0,3.8470788620657155
brandstof,brˈɑndstɔf,brɑnd - stɔf,74.0,385.0,229.5,"['br', 'ra', 'an', 'nd', 'ds', 'st', 'to', 'of']","[191839.0, 2220035.0, 4143386.0, 2576478.0, 357110.0, 2307098.0, 2236591.0, 242332.0]",4.1582760521587305,634.0,2.8020892578817325
tank,tˈɑŋk,tɑŋk,332.0,332.0,332.0,"['ta', 'an', 'nk']","[892070.0, 4143386.0, 476574.0]",4.281329901491497,842.0,2.9253120914996495
hadden,hˈɑdən,hɑ - dən,7143.0,46459.0,26801.0,"['ha', 'ad', 'dd', 'de', 'en']","[1299761.0, 474501.0, 203262.0, 2559661.0, 8542439.0]",5.587888472998664,17075.0,4.23236071235357
moeite,mˈujtə,muj - tə,15784.0,995799.0,505791.5,"['mo', 'oe', 'ei', 'it', 'te']","[1055897.0, 837795.0, 2483878.0, 333345.0, 3522714.0]",4.832768322291607,3000.0,3.4771212547196626
opzetten,ˈɔpzɛtən,ɔp - zɛ - tən,10923.0,520318.0,181148.66666666663,"['op', 'pz', 'ze', 'et', 'tt', 'te', 'en']","[976321.0, 3356.0, 1671440.0, 1684914.0, 519286.0, 3522714.0, 8542439.0]",4.113656948834144,572.0,2.7573960287930244
tentje,tˈɛntʲə,tɛntʲ - ə,761.0,2281166.0,1140963.5,"['te', 'en', 'nt', 'tj', 'je']","[3522714.0, 8542439.0, 1477178.0, 104770.0, 913788.0]",3.0367435642423417,47.0,1.6720978579357175
storm,stˈɔrm,stɔrm,1997.0,1997.0,1997.0,"['st', 'to', 'or', 'rm']","[2307098.0, 2236591.0, 2597583.0, 1049306.0]",4.468107328401329,1295.0,3.1122697684172707
rustige,rˈɵstəɣə,rɵ - stə - ɣə,38061.0,805074.0,363390.3333333333,"['ru', 'us', 'st', 'ti', 'ig', 'ge']","[1082518.0, 727825.0, 2307098.0, 1353437.0, 960409.0, 3692145.0]",3.883132227738093,336.0,2.526339277389844
klas,klˈɑs,klɑs,4.0,4.0,4.0,"['kl', 'la', 'as']","[549706.0, 2444604.0, 504791.0]",4.686524497908583,2142.0,3.330819466495837
les,lˈɛs,lɛs,1403.0,1403.0,1403.0,"['le', 'es']","[4397946.0, 1784615.0]",4.818797936828757,2905.0,3.4631461367263494
geven,ɣˈeːvən,ɣeː - vən,278838.0,320460.0,299649.0,"['ge', 'ev', 've', 'en']","[3692145.0, 317289.0, 1767776.0, 8542439.0]",5.673544781785189,20798.0,4.318021573870186
klopte,klˈɔptə,klɔp - tə,11790.0,995799.0,503794.5,"['kl', 'lo', 'op', 'pt', 'te']","[549706.0, 1188135.0, 976321.0, 51860.0, 3522714.0]",3.8779465603730747,332.0,2.5211380837040362
tabak,tˈaːbɑk,taː - bɑk,1507.0,63157.0,32332.0,"['ta', 'ab', 'ba', 'ak']","[892070.0, 53787.0, 584273.0, 762048.0]",3.719114306758899,230.0,2.361727836017593
pijp,pˈɛɪp,pɛɪp,11.0,11.0,11.0,"['pi', 'ij', 'jp']","[1566256.0, 1639122.0, 6931.0]",4.137257701519223,604.0,2.7810369386211318
asbak,ˈɑzbɑk,ɑz - bɑk,19.0,1507.0,763.0,"['as', 'sb', 'ba', 'ak']","[504791.0, 60736.0, 584273.0, 762048.0]",3.4858360953617606,134.0,2.1271047983648077
vakkundige,vɑkˈɵndəɣə,vɑ - kɵn - də - ɣə,54599.0,805074.0,282701.25,"['va', 'ak', 'kk', 'ku', 'un', 'nd', 'di', 'ig', 'ge']","[313419.0, 762048.0, 65091.0, 286858.0, 125750.0, 2576478.0, 1050254.0, 960409.0, 3692145.0]",2.2006003668810115,6.0,0.7781512503836436
nico,nˈikoː,ni - koː,64130.0,1034412.0,549271.0,"['ni', 'ic', 'co']","[638298.0, 911860.0, 488809.0]",3.554159413821177,157.0,2.1958996524092336
kies,kˈis,kis,83.0,83.0,83.0,"['ki', 'ie', 'es']","[312362.0, 2076673.0, 1784615.0]",4.544992640566122,1546.0,3.189209489582306
wortels,ʋˈɔrtəls,ʋɔr - təls,3100.0,117030.0,60065.0,"['wo', 'or', 'rt', 'te', 'el', 'ls']","[933919.0, 2597583.0, 1154116.0, 3522714.0, 4671207.0, 114609.0]",3.7569028676482987,251.0,2.399673721481038
vliegreis,vlˈiɣrɛɪs,vli - ɣrɛɪs,4.0,15942.0,7973.0,"['vl', 'li', 'ie', 'eg', 'gr', 're', 'ei', 'is']","[105784.0, 3369152.0, 2076673.0, 1125580.0, 789301.0, 1607974.0, 2483878.0, 3439538.0]",2.2585923138586983,7.0,0.8450980400142568
mocht,mˈɔxt,mɔxt,1.0,1.0,1.0,"['mo', 'oc', 'ch', 'ht']","[1055897.0, 270017.0, 1999086.0, 373636.0]",5.009678868744715,4509.0,3.6540802353065707
cockpit,kˈɔkpɪt,kɔk - pɪt,5.0,108.0,56.5,"['co', 'oc', 'ck', 'kp', 'pi', 'it']","[488809.0, 270017.0, 832103.0, 16732.0, 1566256.0, 333345.0]",3.7153378092066425,228.0,2.357934847000454
kijken,kˈɛɪkən,kɛɪ - kən,84883.0,374698.0,229790.5,"['ki', 'ij', 'jk', 'ke', 'en']","[312362.0, 1639122.0, 518095.0, 3143026.0, 8542439.0]",5.691100623399757,21656.0,4.33557824276245
mobiele,moːbˈilə,moː - bi - lə,20059.0,855914.0,318272.3333333333,"['mo', 'ob', 'bi', 'ie', 'el', 'le']","[1055897.0, 95880.0, 743491.0, 2076673.0, 4671207.0, 4397946.0]",3.975638381840512,416.0,2.6190933306267428
overdracht,ˌoːvərdrˈɑxt,oː - vər - drɑxt,2602.0,61458.0,29022.666666666668,"['ov', 've', 'er', 'rd', 'dr', 'ra', 'ac', 'ch', 'ht']","[145547.0, 1767776.0, 6799370.0, 823655.0, 486140.0, 2220035.0, 404620.0, 1999086.0, 373636.0]",3.5168703291017294,144.0,2.1583624920952498
steeds,stˈeːts,steːts,20863.0,20863.0,20863.0,"['st', 'te', 'ee', 'ed', 'ds']","[2307098.0, 3522714.0, 944702.0, 636500.0, 357110.0]",5.674587556205453,20848.0,4.31906439836851
iedere,ˈidərə,i - də - rə,208410.0,3606231.0,1414465.6666666667,"['ie', 'ed', 'de', 'er', 're']","[2076673.0, 636500.0, 2559661.0, 6799370.0, 1607974.0]",4.922646372062411,3690.0,3.56702636615906
donderdag,dˈɔndərdˌɑx,dɔn - dər - dɑx,12572.0,50286.0,34337.333333333336,"['do', 'on', 'nd', 'de', 'er', 'rd', 'da', 'ag']","[394555.0, 2451854.0, 2576478.0, 2559661.0, 6799370.0, 823655.0, 1096946.0, 400262.0]",4.362823279789499,1016.0,3.0068937079479006
ochtendmis,ˈɔxtəndmˌɪs,ɔx - tənd - mɪs,235.0,7017.0,2511.0,"['oc', 'ch', 'ht', 'te', 'en', 'nd', 'dm', 'mi', 'is']","[270017.0, 1999086.0, 373636.0, 3522714.0, 8542439.0, 2576478.0, 11911.0, 342154.0, 3439538.0]",1.6565323225307358,1.0,0.0
lange,lˈɑŋə,lɑŋ - ə,26345.0,2281166.0,1153755.5,"['la', 'an', 'ng', 'ge']","[2444604.0, 4143386.0, 2927082.0, 3692145.0]",4.951108761732358,3940.0,3.595496221825574
bokser,bˈɔksər,bɔk - sər,1390.0,1899.0,1644.5,"['bo', 'ok', 'ks', 'se', 'er']","[1606593.0, 155024.0, 117147.0, 763112.0, 6799370.0]",3.8072887623910447,282.0,2.450249108319361
woog,ʋˈoːx,ʋoːx,435.0,435.0,435.0,"['wo', 'oo', 'og']","[933919.0, 3901750.0, 285914.0]",3.20676067558583,70.0,1.845098040014257
negentig,nˈeːɣəntəx,neː - ɣən - təx,2341.0,444799.0,159702.33333333334,"['ne', 'eg', 'ge', 'en', 'nt', 'ti', 'ig']","[1475977.0, 1125580.0, 3692145.0, 8542439.0, 1477178.0, 1353437.0, 960409.0]",3.5168703291017294,144.0,2.1583624920952498
kilo,kˈiloː,ki - loː,31199.0,141832.0,86515.5,"['ki', 'il', 'lo']","[312362.0, 2591190.0, 1188135.0]",4.451368780345297,1246.0,3.095518042323151
schoon,sxˈoːn,sxoːn,2488.0,2488.0,2488.0,"['sc', 'ch', 'ho', 'oo', 'on']","[1079447.0, 1999086.0, 1237078.0, 3901750.0, 2451854.0]",4.689151083381455,2155.0,3.3334472744967503
haak,hˈaːk,haːk,1078.0,1078.0,1078.0,"['ha', 'aa', 'ak']","[1299761.0, 2730922.0, 762048.0]",4.099012091595185,553.0,2.7427251313046983
brute,brˈytə,bry - tə,2988.0,995799.0,499393.5,"['br', 'ru', 'ut', 'te']","[191839.0, 1082518.0, 137082.0, 3522714.0]",3.419960316093673,115.0,2.060697840353612
beroving,bərˈoːvɪŋ,bə - roː - vɪŋ,7679.0,32298.0,20333.33333333333,"['be', 'er', 'ro', 'ov', 'vi', 'in', 'ng']","[2443609.0, 6799370.0, 1417238.0, 145547.0, 226005.0, 2264626.0, 2927082.0]",3.489041235236972,135.0,2.130333768495006
vastgelegd,vˈɑstɣəlˌɛxt,vɑst - ɣə - lɛxt,731.0,805074.0,269609.0,"['va', 'as', 'st', 'tg', 'ge', 'el', 'le', 'eg', 'gd']","[313419.0, 504791.0, 2307098.0, 33865.0, 3692145.0, 4671207.0, 4397946.0, 1125580.0, 109191.0]",3.59354842999555,172.0,2.2355284469075487
camera,kˈaːmərˌaː,kaː - mə - raː,19595.0,161906.0,71145.0,"['ca', 'am', 'me', 'er', 'ra']","[177266.0, 930317.0, 1659354.0, 6799370.0, 2220035.0]",4.780547201418143,2660.0,3.424881636631067
boven,bˈoːvən,boː - vən,40944.0,278838.0,159891.0,"['bo', 'ov', 've', 'en']","[1606593.0, 145547.0, 1767776.0, 8542439.0]",5.385048427290503,10703.0,4.029505525426577
ingang,ˈɪnɣˌɑŋ,ɪn - ɣɑŋ,1493.0,214096.0,107794.5,"['in', 'ng', 'ga', 'an', 'ng']","[2264626.0, 2927082.0, 446758.0, 4143386.0, 2927082.0]",4.21041534917461,715.0,2.8543060418010806
midden,mˈɪdən,mɪ - dən,7143.0,98840.0,52991.5,"['mi', 'id', 'dd', 'de', 'en']","[342154.0, 469631.0, 203262.0, 2559661.0, 8542439.0]",4.671262817532489,2068.0,3.315550534421905
stationshal,stˈaːʃɔnshˌɑl,staː - ʃɔnsh - ɑl,4.0,129004.0,44703.0,"['st', 'ta', 'at', 'ti', 'io', 'on', 'ns', 'sh', 'ha', 'al']","[2307098.0, 892070.0, 996808.0, 1353437.0, 757588.0, 2451854.0, 612425.0, 326786.0, 1299761.0, 2558689.0]",1.6565323225307358,1.0,0.0
hangt,hˈɑŋt,hɑŋt,2938.0,2938.0,2938.0,"['ha', 'an', 'ng', 'gt']","[1299761.0, 4143386.0, 2927082.0, 21874.0]",4.8237019129393675,2938.0,3.4680517914542377
poster,pˈɔstər,pɔ - stər,3052.0,3556.0,3304.0,"['po', 'os', 'st', 'te', 'er']","[490468.0, 588208.0, 2307098.0, 3522714.0, 6799370.0]",3.572986271080661,164.0,2.214843848047698
zilveren,zˈɪlvərən,zɪl - və - rən,160.0,28168.0,11662.333333333334,"['zi', 'il', 'lv', 've', 'er', 're', 'en']","[123482.0, 2591190.0, 67012.0, 1767776.0, 6799370.0, 1607974.0, 8542439.0]",4.0038623378476865,444.0,2.6473829701146196
lijst,lˈɛɪst,lɛɪst,10.0,10.0,10.0,"['li', 'ij', 'js', 'st']","[3369152.0, 1639122.0, 471745.0, 2307098.0]",4.821033883840304,2920.0,3.4653828514484184
winst,ʋˈɪnst,ʋɪnst,155.0,155.0,155.0,"['wi', 'in', 'ns', 'st']","[658045.0, 2264626.0, 612425.0, 2307098.0]",4.331852305870028,946.0,2.975891136401793
producten,prˈoːdɵktən,proː - dɵk - tən,1992.0,12205.0,6984.666666666667,"['pr', 'ro', 'od', 'du', 'uc', 'ct', 'te', 'en']","[242781.0, 1417238.0, 193327.0, 161799.0, 94927.0, 116688.0, 3522714.0, 8542439.0]",3.6433040567969806,193.0,2.285557309007774
basketballers,bˈɑskɛtbˌɑlərs,bɑ - skɛt - bɑ - lərs,7.0,5095.0,2749.0,"['ba', 'as', 'sk', 'ke', 'et', 'tb', 'ba', 'al', 'll', 'le', 'er', 'rs']","[584273.0, 504791.0, 146903.0, 3143026.0, 1684914.0, 118193.0, 584273.0, 2558689.0, 2754440.0, 4397946.0, 6799370.0, 834594.0]",2.3968950120249795,10.0,1.0
tribune,trˈibynə,tri - by - nə,4805.0,39948.0,16882.0,"['tr', 'ri', 'ib', 'bu', 'un', 'ne']","[1199332.0, 1787712.0, 35076.0, 200521.0, 125750.0, 1475977.0]",3.4310492882592856,118.0,2.0718820073061255
begeleid,bəɣəlˈɛɪt,bə - ɣə - lɛɪt,78.0,805074.0,275391.6666666667,"['be', 'eg', 'ge', 'el', 'le', 'ei', 'id']","[2443609.0, 1125580.0, 3692145.0, 4671207.0, 4397946.0, 2483878.0, 469631.0]",3.6543554032764614,198.0,2.296665190261531
coach,kˈoːtʃ,koːtʃ,55.0,55.0,55.0,"['co', 'oa', 'ac', 'ch']","[488809.0, 24840.0, 404620.0, 1999086.0]",4.499141562141298,1391.0,3.143327129992046
vader,vˈaːdər,vaː - dər,50286.0,88297.0,69291.5,"['va', 'ad', 'de', 'er']","[313419.0, 474501.0, 2559661.0, 6799370.0]",5.896994203940702,34792.0,4.541479394657279
rechte,rˈɛxtə,rɛx - tə,9867.0,995799.0,502833.0,"['re', 'ec', 'ch', 'ht', 'te']","[1607974.0, 411920.0, 1999086.0, 373636.0, 3522714.0]",3.9661624899566346,407.0,2.60959440922522
avondeten,ˌaːvɔndˈeːtən,aː - vɔn - deː - tən,12205.0,1385476.0,358100.0,"['av', 'vo', 'on', 'nd', 'de', 'et', 'te', 'en']","[125971.0, 2123358.0, 2451854.0, 2576478.0, 2559661.0, 1684914.0, 3522714.0, 8542439.0]",3.973550423578847,414.0,2.617000341120899
waarzegster,ʋˈaːrzɛxstər,ʋaːr - zɛx - stər,96.0,37959.0,13870.333333333334,"['wa', 'aa', 'ar', 'rz', 'ze', 'eg', 'gs', 'st', 'te', 'er']","[409327.0, 2730922.0, 1754491.0, 85749.0, 1671440.0, 1125580.0, 1154969.0, 2307098.0, 3522714.0, 6799370.0]",3.1478940163650084,61.0,1.7853298350107671
bijgelovige,bˈɛɪɣəlˌoːvəɣə,bɛɪ - ɣə - loː - və - ɣə,3288.0,805074.0,356687.2,"['bi', 'ij', 'jg', 'ge', 'el', 'lo', 'ov', 'vi', 'ig', 'ge']","[743491.0, 1639122.0, 21485.0, 3692145.0, 4671207.0, 1188135.0, 145547.0, 226005.0, 960409.0, 3692145.0]",3.0456984068952684,48.0,1.6812412373755872
glazen,ɣlˈaːzən,ɣlaː - zən,1457.0,64717.0,33087.0,"['gl', 'la', 'az', 'ze', 'en']","[403015.0, 2444604.0, 35320.0, 1671440.0, 8542439.0]",4.20183943899656,701.0,2.8457180179666586
bol,bˈɔl,bɔl,414.0,414.0,414.0,"['bo', 'ol']","[1606593.0, 2233880.0]",3.988970782446341,429.0,2.632457292184724
atleet,ɑtlˈeːt,ɑt - leːt,687.0,17953.0,9320.0,"['at', 'tl', 'le', 'ee', 'et']","[996808.0, 314550.0, 4397946.0, 944702.0, 1684914.0]",3.4124071782032273,113.0,2.05307844348342
beschuldigd,bəsxˈɵldɪxt,bə - sxɵl - dɪxt,8124.0,21023.0,16387.333333333332,"['be', 'es', 'sc', 'ch', 'hu', 'ul', 'ld', 'di', 'ig', 'gd']","[2443609.0, 1784615.0, 1079447.0, 1999086.0, 187605.0, 1284792.0, 840998.0, 1050254.0, 960409.0, 109191.0]",4.1513823442108295,624.0,2.795184589682424
gebruik,ɣəbrˈœyk,ɣə - brœyk,2161.0,805074.0,403617.5,"['ge', 'eb', 'br', 'ru', 'ui', 'ik']","[3692145.0, 154238.0, 191839.0, 1082518.0, 687028.0, 157922.0]",5.018731961399622,4604.0,3.663135314957754
doping,dˈoːpɪŋ,doː - pɪŋ,4071.0,8000.0,6035.5,"['do', 'op', 'pi', 'in', 'ng']","[394555.0, 976321.0, 1566256.0, 2264626.0, 2927082.0]",2.7172301628843476,22.0,1.3424226808222062
vlak,vlˈɑk,vlɑk,525.0,525.0,525.0,"['vl', 'la', 'ak']","[105784.0, 2444604.0, 762048.0]",4.675232821196979,2087.0,3.3195224490654542
schat,sxˈɑt,sxɑt,19099.0,19099.0,19099.0,"['sc', 'ch', 'ha', 'at']","[1079447.0, 1999086.0, 1299761.0, 996808.0]",5.4179714926810085,11546.0,4.062431553162612
zeebodem,zˈeːbˌoːdəm,zeː - boː - dəm,187.0,40944.0,17219.0,"['ze', 'ee', 'eb', 'bo', 'od', 'de', 'em']","[1671440.0, 944702.0, 154238.0, 1606593.0, 193327.0, 2559661.0, 924741.0]",3.1684156835096102,64.0,1.806179973983887
gehaald,ɣəhˈaːlt,ɣəh - aːlt,5406.0,6638.0,6022.0,"['ge', 'eh', 'ha', 'aa', 'al', 'ld']","[3692145.0, 134898.0, 1299761.0, 2730922.0, 2558689.0, 840998.0]",4.736978417141785,2406.0,3.381295623003826
duitsland,dˈœytslɑnt,dœyt - slɑnt,189.0,2223.0,1206.0,"['du', 'ui', 'it', 'ts', 'sl', 'la', 'an', 'nd']","[161799.0, 687028.0, 333345.0, 235160.0, 1064500.0, 2444604.0, 4143386.0, 2576478.0]",4.383666746291224,1066.0,3.0277572046905536
dader,dˈaːdər,daː - dər,15995.0,50286.0,33140.5,"['da', 'ad', 'de', 'er']","[1096946.0, 474501.0, 2559661.0, 6799370.0]",4.477390311970436,1323.0,3.1215598441875008
bewaart,bəʋˈaːrt,bə - ʋaːrt,2275.0,21023.0,11649.0,"['be', 'ew', 'wa', 'aa', 'ar', 'rt']","[2443609.0, 587000.0, 409327.0, 2730922.0, 1754491.0, 1154116.0]",3.7932528896871425,273.0,2.436162647040756
goudvoorraad,ɣˌʌʊdvɔːɾrˈaːt,ɣʌʊd - vɔːɾ - raːt,109.0,4640.0,1771.6666666666667,"['go', 'ou', 'ud', 'dv', 'vo', 'oo', 'or', 'rr', 'ra', 'aa', 'ad']","[147343.0, 846499.0, 671255.0, 10646.0, 2123358.0, 3901750.0, 2597583.0, 200692.0, 2220035.0, 2730922.0, 474501.0]",2.2006003668810115,6.0,0.7781512503836436
kluis,klˈœys,klœys,11.0,11.0,11.0,"['kl', 'lu', 'ui', 'is']","[549706.0, 273011.0, 687028.0, 3439538.0]",4.544711816449061,1545.0,3.1889284837608534
grond,ɣrˈɔnt,ɣrɔnt,52.0,52.0,52.0,"['gr', 'ro', 'on', 'nd']","[789301.0, 1417238.0, 2451854.0, 2576478.0]",5.03872953290819,4821.0,3.683137131483007
eet,ˈeːt,eːt,2200.0,2200.0,2200.0,"['ee', 'et']","[944702.0, 1684914.0]",5.060767189184158,5072.0,3.7051792448736762
gezin,ɣəzˈɪn,ɣə - zɪn,20582.0,805074.0,412828.0,"['ge', 'ez', 'zi', 'in']","[3692145.0, 100963.0, 123482.0, 2264626.0]",4.898700912504402,3492.0,3.543074235033532
meestal,mˈeːstˌɑl,meː - stɑl,4435.0,87327.0,45881.0,"['me', 'ee', 'es', 'st', 'ta', 'al']","[1659354.0, 944702.0, 1784615.0, 2307098.0, 892070.0, 2558689.0]",4.785577382418694,2691.0,3.4299136977637543
