Word,Bigrams,First_Bigram_Count,Min_Bigram_Count,First_bigram_Zipf,Min_bigram_Zipf
goud,"['go', 'ou', 'ud']",147343.0,147343.0,5.168332455625744,5.168332455625744
zowel,"['zo', 'ow', 'we', 'el']",40239.0,40239.0,4.604657972047871,4.604657972047871
leerlingen,"['le', 'ee', 'er', 'rl', 'li', 'in', 'ng', 'ge', 'en']",4397946.0,344538.0,6.643249991339862,5.537238388873952
docenten,"['do', 'oc', 'ce', 'en', 'nt', 'te', 'en']",394555.0,173200.0,5.596108652070105,5.238550395148003
bidden,"['bi', 'id', 'dd', 'de', 'en']",743491.0,203262.0,5.871276299859255,5.308058331130642
doodzieke,"['do', 'oo', 'od', 'dz', 'zi', 'ie', 'ek', 'ke']",394555.0,4821.0,5.596108652070105,3.683227206041435
lompen,"['lo', 'om', 'mp', 'pe', 'en']",1188135.0,51276.0,6.074866155013042,4.709922608524059
gehulde,"['ge', 'eh', 'hu', 'ul', 'ld', 'de']",3692145.0,134898.0,6.567278866173126,5.130008730279083
bedelaar,"['be', 'ed', 'de', 'el', 'la', 'aa', 'ar']",2443609.0,636500.0,6.388031893729547,5.803799090305684
steelt,"['st', 'te', 'ee', 'el', 'lt']",2307098.0,944702.0,6.363066230945546,5.975295294504483
fruit,"['fr', 'ru', 'ui', 'it']",384202.0,333345.0,5.584560751671846,5.522895248157097
groenteboer,"['gr', 'ro', 'oe', 'en', 'nt', 'te', 'eb', 'bo', 'oe', 'er']",789301.0,154238.0,5.897243203258759,5.188194200843703
vrolijke,"['vr', 'ro', 'ol', 'li', 'ij', 'jk', 'ke']",62231.0,62231.0,4.794013758480958,4.794013758480958
meisjes,"['me', 'ei', 'is', 'sj', 'je', 'es']",1659354.0,241012.0,6.219939308295585,5.382040468616349
dansen,"['da', 'an', 'ns', 'se', 'en']",1096946.0,612425.0,6.0401856447455495,5.78705362000277
gezellige,"['ge', 'ez', 'ze', 'el', 'll', 'li', 'ig', 'ge']",3692145.0,100963.0,6.567278866173126,5.004166548155164
braderie,"['br', 'ra', 'ad', 'de', 'er', 'ri', 'ie']",191839.0,191839.0,5.282939165754773,5.282939165754773
uitgelaten,"['ui', 'it', 'tg', 'ge', 'el', 'la', 'at', 'te', 'en']",687028.0,33865.0,5.836975069336347,4.529763904040117
feestgangers,"['fe', 'ee', 'es', 'st', 'tg', 'ga', 'an', 'ng', 'ge', 'er', 'rs']",767992.0,33865.0,5.885357261600226,4.529763904040117
rusten,"['ru', 'us', 'st', 'te', 'en']",1082518.0,727825.0,6.034435527679205,5.86202756575261
park,"['pa', 'ar', 'rk']",319786.0,319786.0,5.5048608048041485,5.5048608048041485
lachwekkende,"['la', 'ac', 'ch', 'hw', 'we', 'ek', 'kk', 'ke', 'en', 'nd', 'de']",2444604.0,19124.0,6.388208695697325,4.2816014438256556
clowns,"['cl', 'lo', 'ow', 'wn', 'ns']",78537.0,7085.0,4.89507983760128,3.8504011479971583
talloze,"['ta', 'al', 'll', 'lo', 'oz', 'ze']",892070.0,73271.0,5.950399421283193,4.864938046010268
dwaasheden,"['dw', 'wa', 'aa', 'as', 'sh', 'he', 'ed', 'de', 'en']",46501.0,46501.0,4.667471631820814,4.667471631820814
laaiend,"['la', 'aa', 'ai', 'ie', 'en', 'nd']",2444604.0,444826.0,6.388208695697325,5.6481911400738545
dronken,"['dr', 'ro', 'on', 'nk', 'ke', 'en']",486140.0,476574.0,5.686762250004548,5.678131256544179
bestuurder,"['be', 'es', 'st', 'tu', 'uu', 'ur', 'rd', 'de', 'er']",2443609.0,78760.0,6.388031893729547,4.8963112215814295
verzint,"['ve', 'er', 'rz', 'zi', 'in', 'nt']",1767776.0,85749.0,6.247427479128562,4.933234128714808
flauw,"['fl', 'la', 'au', 'uw']",90623.0,90623.0,4.957243227337638,4.957243227337638
smoesje,"['sm', 'mo', 'oe', 'es', 'sj', 'je']",89457.0,89457.0,4.951619184484154,4.951619184484154
serveert,"['se', 'er', 'rv', 've', 'ee', 'er', 'rt']",763112.0,59129.0,5.882588852034565,4.771807878999105
fel,"['fe', 'el']",767992.0,767992.0,5.885357261600226,5.885357261600226
gekleurde,"['ge', 'ek', 'kl', 'le', 'eu', 'ur', 'rd', 'de']",3692145.0,135956.0,6.567278866173126,5.133401572961477
kokosnoten,"['ko', 'ok', 'ko', 'os', 'sn', 'no', 'ot', 'te', 'en']",466342.0,91698.0,5.66870546220922,4.962364599608407
ananassen,"['an', 'na', 'an', 'na', 'as', 'ss', 'se', 'en']",4143386.0,504791.0,6.617355499099678,5.703112463543158
vriend,"['vr', 'ri', 'ie', 'en', 'nd']",62231.0,62231.0,4.794013758480958,4.794013758480958
bedenkt,"['be', 'ed', 'de', 'en', 'nk', 'kt']",2443609.0,179298.0,6.388031893729547,5.25357786738877
toepasselijk,"['to', 'oe', 'ep', 'pa', 'as', 'ss', 'se', 'el', 'li', 'ij', 'jk']",2236591.0,189025.0,6.34958676715011,5.276521544278673
gedicht,"['ge', 'ed', 'di', 'ic', 'ch', 'ht']",3692145.0,373636.0,6.567278866173126,5.572449876391515
kersverse,"['ke', 'er', 'rs', 'sv', 've', 'er', 'rs', 'se']",3143026.0,39865.0,6.497348111816385,4.600602662422476
bruidspaar,"['br', 'ru', 'ui', 'id', 'ds', 'sp', 'pa', 'aa', 'ar']",191839.0,191839.0,5.282939165754773,5.282939165754773
verrassen,"['ve', 'er', 'rr', 'ra', 'as', 'ss', 'se', 'en']",1767776.0,200692.0,6.247427479128562,5.302532224931979
overvallers,"['ov', 've', 'er', 'rv', 'va', 'al', 'll', 'le', 'er', 'rs']",145547.0,59129.0,5.163006242100962,4.771807878999105
nemen,"['ne', 'em', 'me', 'en']",1475977.0,924741.0,6.169079884214795,5.9660205828953705
handvol,"['ha', 'an', 'nd', 'dv', 'vo', 'ol']",1299761.0,10646.0,6.113863835730333,4.027227254067255
diamanten,"['di', 'ia', 'am', 'ma', 'an', 'nt', 'te', 'en']",1050254.0,112581.0,6.0212947577817895,5.051468959560003
genoegen,"['ge', 'en', 'no', 'oe', 'eg', 'ge', 'en']",3692145.0,837795.0,6.567278866173126,5.9231382825206955
indische,"['in', 'nd', 'di', 'is', 'sc', 'ch', 'he']",2264626.0,822995.0,6.354996680882354,5.915397724419865
restaurants,"['re', 'es', 'st', 'ta', 'au', 'ur', 'ra', 'an', 'nt', 'ts']",1607974.0,235160.0,6.206279292269118,5.371365298317344
pikant,"['pi', 'ik', 'ka', 'an', 'nt']",1566256.0,157922.0,6.194863024978794,5.19844538552231
pepers,"['pe', 'ep', 'pe', 'er', 'rs']",1062538.0,189025.0,6.0263448795919485,5.276521544278673
geserveerd,"['ge', 'es', 'se', 'er', 'rv', 've', 'ee', 'er', 'rd']",3692145.0,59129.0,6.567278866173126,4.771807878999105
leest,"['le', 'ee', 'es', 'st']",4397946.0,944702.0,6.643249991339862,5.975295294504483
zondagse,"['zo', 'on', 'nd', 'da', 'ag', 'gs', 'se']",40239.0,40239.0,4.604657972047871,4.604657972047871
krant,"['kr', 'ra', 'an', 'nt']",88851.0,88851.0,4.948667207934095,4.948667207934095
huiskamer,"['hu', 'ui', 'is', 'sk', 'ka', 'am', 'me', 'er']",187605.0,146903.0,5.273246723836341,5.167033621210793
pientere,"['pi', 'ie', 'en', 'nt', 'te', 'er', 're']",1566256.0,1477178.0,6.194863024978794,6.16943312496801
dame,"['da', 'am', 'me']",1096946.0,930317.0,6.0401856447455495,5.968631423864705
boekje,"['bo', 'oe', 'ek', 'kj', 'je']",1606593.0,192716.0,6.205906140710445,5.28492002643826
presenteert,"['pr', 're', 'es', 'se', 'en', 'nt', 'te', 'ee', 'er', 'rt']",242781.0,242781.0,5.38521648474895,5.38521648474895
lopend,"['lo', 'op', 'pe', 'en', 'nd']",1188135.0,976321.0,6.074866155013042,5.98959307561742
buffet,"['bu', 'uf', 'ff', 'fe', 'et']",200521.0,29321.0,5.302162027601859,4.467193589411815
china,"['ch', 'hi', 'in', 'na']",1999086.0,484018.0,6.300831694967414,5.684862410060109
naaien,"['na', 'aa', 'ai', 'ie', 'en']",523332.0,444826.0,5.7187781210687945,5.6481911400738545
kleren,"['kl', 'le', 'er', 're', 'en']",549706.0,549706.0,5.7401312673314155,5.7401312673314155
westerse,"['we', 'es', 'st', 'te', 'er', 'rs', 'se']",1965886.0,763112.0,6.293558550786624,5.882588852034565
consumenten,"['co', 'on', 'ns', 'su', 'um', 'me', 'en', 'nt', 'te', 'en']",488809.0,38749.0,5.689140082055273,4.588271706842329
verstandige,"['ve', 'er', 'rs', 'st', 'ta', 'an', 'nd', 'di', 'ig', 'ge']",1767776.0,834594.0,6.247427479128562,5.9214757785557595
keuze,"['ke', 'eu', 'uz', 'ze']",3143026.0,46738.0,6.497348111816385,4.66967941624774
vlug,"['vl', 'lu', 'ug']",105784.0,105784.0,5.024424090392274,5.024424090392274
vertrekken,"['ve', 'er', 'rt', 'tr', 're', 'ek', 'kk', 'ke', 'en']",1767776.0,65091.0,6.247427479128562,4.8135276157671045
drang,"['dr', 'ra', 'an', 'ng']",486140.0,486140.0,5.686762250004548,5.686762250004548
spijbelen,"['sp', 'pi', 'ij', 'jb', 'be', 'el', 'le', 'en']",1518373.0,1385.0,6.1813787584702,3.141763230275788
overvalt,"['ov', 've', 'er', 'rv', 'va', 'al', 'lt']",145547.0,59129.0,5.163006242100962,4.771807878999105
me,['me'],1659354.0,1659354.0,6.219939308295585,6.219939308295585
drie,"['dr', 'ri', 'ie']",486140.0,486140.0,5.686762250004548,5.686762250004548
vocalisten,"['vo', 'oc', 'ca', 'al', 'li', 'is', 'st', 'te', 'en']",2123358.0,177266.0,6.327023427297477,5.24862789492514
karin,"['ka', 'ar', 'ri', 'in']",424843.0,424843.0,5.628229489164837,5.628229489164837
indruk,"['in', 'nd', 'dr', 'ru', 'uk']",2264626.0,56724.0,6.354996680882354,4.753774504556974
dijken,"['di', 'ij', 'jk', 'ke', 'en']",1050254.0,518095.0,6.0212947577817895,5.714410239296128
dergelijk,"['de', 'er', 'rg', 'ge', 'el', 'li', 'ij', 'jk']",2559661.0,518095.0,6.408182621082838,5.714410239296128
vastgesteld,"['va', 'as', 'st', 'tg', 'ge', 'es', 'st', 'te', 'el', 'ld']",313419.0,33865.0,5.496126706275837,4.529763904040117
kom,"['ko', 'om']",466342.0,466342.0,5.66870546220922,5.66870546220922
terug,"['te', 'er', 'ru', 'ug']",3522714.0,117069.0,6.546877508655531,5.068445618354351
heropende,"['he', 'er', 'ro', 'op', 'pe', 'en', 'nd', 'de']",822995.0,822995.0,5.915397724419865,5.915397724419865
dierentuin,"['di', 'ie', 'er', 're', 'en', 'nt', 'tu', 'ui', 'in']",1050254.0,118674.0,6.0212947577817895,5.074359240390398
amsterdam,"['am', 'ms', 'st', 'te', 'er', 'rd', 'da', 'am']",930317.0,35219.0,5.968631423864705,4.546789351631258
moment,"['mo', 'om', 'me', 'en', 'nt']",1055897.0,1055897.0,6.023621967272901,6.023621967272901
broertje,"['br', 'ro', 'oe', 'er', 'rt', 'tj', 'je']",191839.0,104770.0,5.282939165754773,5.020241089108949
hond,"['ho', 'on', 'nd']",1237078.0,1237078.0,6.092397434607738,6.092397434607738
dorpje,"['do', 'or', 'rp', 'pj', 'je']",394555.0,22580.0,5.596108652070105,4.353743170753935
nieuwbouw,"['ni', 'ie', 'eu', 'uw', 'wb', 'bo', 'ou', 'uw']",638298.0,8592.0,5.805024164036852,3.934144811792477
prestatie,"['pr', 're', 'es', 'st', 'ta', 'at', 'ti', 'ie']",242781.0,242781.0,5.38521648474895,5.38521648474895
niets,"['ni', 'ie', 'et', 'ts']",638298.0,235160.0,5.805024164036852,5.371365298317344
vroegere,"['vr', 'ro', 'oe', 'eg', 'ge', 'er', 're']",62231.0,62231.0,4.794013758480958,4.794013758480958
afhankelijke,"['af', 'fh', 'ha', 'an', 'nk', 'ke', 'el', 'li', 'ij', 'jk', 'ke']",472535.0,2515.0,5.674434900688191,3.400710636773231
positie,"['po', 'os', 'si', 'it', 'ti', 'ie']",490468.0,333345.0,5.6906115630831495,5.522895248157097
past,"['pa', 'as', 'st']",319786.0,319786.0,5.5048608048041485,5.5048608048041485
veranderde,"['ve', 'er', 'ra', 'an', 'nd', 'de', 'er', 'rd', 'de']",1767776.0,823655.0,6.247427479128562,5.915745866435793
jaren,"['ja', 'ar', 're', 'en']",1312625.0,1312625.0,6.118141002347157,6.118141002347157
breekt,"['br', 're', 'ee', 'ek', 'kt']",191839.0,179298.0,5.282939165754773,5.25357786738877
onnodige,"['on', 'nn', 'no', 'od', 'di', 'ig', 'ge']",2451854.0,193327.0,6.389494782909221,5.286294758140591
drama,"['dr', 'ra', 'am', 'ma']",486140.0,486140.0,5.686762250004548,5.686762250004548
los,"['lo', 'os']",1188135.0,588208.0,6.074866155013042,5.769531665224492
vraag,"['vr', 'ra', 'aa', 'ag']",62231.0,62231.0,4.794013758480958,4.794013758480958
grondstoffen,"['gr', 'ro', 'on', 'nd', 'ds', 'st', 'to', 'of', 'ff', 'fe', 'en']",789301.0,122042.0,5.897243203258759,5.0865128747113735
naam,"['na', 'aa', 'am']",523332.0,523332.0,5.7187781210687945,5.7187781210687945
noemen,"['no', 'oe', 'em', 'me', 'en']",847517.0,837795.0,5.9281489307307655,5.9231382825206955
ons,"['on', 'ns']",2451854.0,612425.0,6.389494782909221,5.78705362000277
geldt,"['ge', 'el', 'ld', 'dt']",3692145.0,71691.0,6.567278866173126,4.85547069611833
verlaging,"['ve', 'er', 'rl', 'la', 'ag', 'gi', 'in', 'ng']",1767776.0,344538.0,6.247427479128562,5.537238388873952
reparaties,"['re', 'ep', 'pa', 'ar', 'ra', 'at', 'ti', 'ie', 'es']",1607974.0,189025.0,6.206279292269118,5.276521544278673
komende,"['ko', 'om', 'me', 'en', 'nd', 'de']",466342.0,466342.0,5.66870546220922,5.66870546220922
congres,"['co', 'on', 'ng', 'gr', 're', 'es']",488809.0,488809.0,5.689140082055273,5.689140082055273
houding,"['ho', 'ou', 'ud', 'di', 'in', 'ng']",1237078.0,671255.0,6.092397434607738,5.826888180652112
begin,"['be', 'eg', 'gi', 'in']",2443609.0,669114.0,6.388031893729547,5.825500765859418
ingegeven,"['in', 'ng', 'ge', 'eg', 'ge', 'ev', 've', 'en']",2264626.0,317289.0,6.354996680882354,5.501456384696516
vertrouwen,"['ve', 'er', 'rt', 'tr', 'ro', 'ou', 'uw', 'we', 'en']",1767776.0,98896.0,6.247427479128562,4.995183117651712
verloren,"['ve', 'er', 'rl', 'lo', 'or', 're', 'en']",1767776.0,344538.0,6.247427479128562,5.537238388873952
zelfs,"['ze', 'el', 'lf', 'fs']",1671440.0,20744.0,6.223091051089122,4.316913439164992
grove,"['gr', 'ro', 'ov', 've']",789301.0,145547.0,5.897243203258759,5.163006242100962
dwaling,"['dw', 'wa', 'al', 'li', 'in', 'ng']",46501.0,46501.0,4.667471631820814,4.667471631820814
mentale,"['me', 'en', 'nt', 'ta', 'al', 'le']",1659354.0,892070.0,6.219939308295585,5.950399421283193
inzinking,"['in', 'nz', 'zi', 'in', 'nk', 'ki', 'in', 'ng']",2264626.0,114667.0,6.354996680882354,5.0594422377583435
besluit,"['be', 'es', 'sl', 'lu', 'ui', 'it']",2443609.0,273011.0,6.388031893729547,5.436181736488547
voorgenomen,"['vo', 'oo', 'or', 'rg', 'ge', 'en', 'no', 'om', 'me', 'en']",2123358.0,709881.0,6.327023427297477,5.85118616420095
destructie,"['de', 'es', 'st', 'tr', 'ru', 'uc', 'ct', 'ti', 'ie']",2559661.0,94927.0,6.408182621082838,4.977394330993379
kerncentrale,"['ke', 'er', 'rn', 'nc', 'ce', 'en', 'nt', 'tr', 'ra', 'al', 'le']",3143026.0,74991.0,6.497348111816385,4.875014936176135
dodewaard,"['do', 'od', 'de', 'ew', 'wa', 'aa', 'ar', 'rd']",394555.0,193327.0,5.596108652070105,5.286294758140591
betere,"['be', 'et', 'te', 'er', 're']",2443609.0,1607974.0,6.388031893729547,6.206279292269118
behuizing,"['be', 'eh', 'hu', 'ui', 'iz', 'zi', 'in', 'ng']",2443609.0,102177.0,6.388031893729547,5.009357397685993
afgedwongen,"['af', 'fg', 'ge', 'ed', 'dw', 'wo', 'on', 'ng', 'ge', 'en']",472535.0,46501.0,5.674434900688191,4.667471631820814
europese,"['eu', 'ur', 'ro', 'op', 'pe', 'es', 'se']",135956.0,135956.0,5.133401572961477,5.133401572961477
regels,"['re', 'eg', 'ge', 'el', 'ls']",1607974.0,114609.0,6.206279292269118,5.05922251252969
wanneer,"['wa', 'an', 'nn', 'ne', 'ee', 'er']",409327.0,409327.0,5.612071453488598,5.612071453488598
lakse,"['la', 'ak', 'ks', 'se']",2444604.0,117147.0,6.388208695697325,5.068734878537947
eens,"['ee', 'en', 'ns']",944702.0,612425.0,5.975295294504483,5.78705362000277
manier,"['ma', 'an', 'ni', 'ie', 'er']",957657.0,638298.0,5.981210440987696,5.805024164036852
geliefd,"['ge', 'el', 'li', 'ie', 'ef', 'fd']",3692145.0,81902.0,6.567278866173126,4.913299809691846
troepen,"['tr', 'ro', 'oe', 'ep', 'pe', 'en']",1199332.0,189025.0,6.078939783585439,5.276521544278673
gebied,"['ge', 'eb', 'bi', 'ie', 'ed']",3692145.0,154238.0,6.567278866173126,5.188194200843703
uitgebreid,"['ui', 'it', 'tg', 'ge', 'eb', 'br', 're', 'ei', 'id']",687028.0,33865.0,5.836975069336347,4.529763904040117
zeventig,"['ze', 'ev', 've', 'en', 'nt', 'ti', 'ig']",1671440.0,317289.0,6.223091051089122,5.501456384696516
boeiende,"['bo', 'oe', 'ei', 'ie', 'en', 'nd', 'de']",1606593.0,837795.0,6.205906140710445,5.9231382825206955
programma,"['pr', 'ro', 'og', 'gr', 'ra', 'am', 'mm', 'ma']",242781.0,242781.0,5.38521648474895,5.38521648474895
miljoenen,"['mi', 'il', 'lj', 'jo', 'oe', 'en', 'ne', 'en']",342154.0,3707.0,5.534222890836913,3.5691397254724593
luisteraars,"['lu', 'ui', 'is', 'st', 'te', 'er', 'ra', 'aa', 'ar', 'rs']",273011.0,273011.0,5.436181736488547,5.436181736488547
duizenden,"['du', 'ui', 'iz', 'ze', 'en', 'nd', 'de', 'en']",161799.0,102177.0,5.208978517276254,5.009357397685993
wereld,"['we', 'er', 're', 'el', 'ld']",1965886.0,840998.0,6.293558550786624,5.924795479395129
komen,"['ko', 'om', 'me', 'en']",466342.0,466342.0,5.66870546220922,5.66870546220922
popconcert,"['po', 'op', 'pc', 'co', 'on', 'nc', 'ce', 'er', 'rt']",490468.0,610.0,5.6906115630831495,2.786041210242554
bericht,"['be', 'er', 'ri', 'ic', 'ch', 'ht']",2443609.0,373636.0,6.388031893729547,5.572449876391515
eeuwige,"['ee', 'eu', 'uw', 'wi', 'ig', 'ge']",944702.0,98896.0,5.975295294504483,4.995183117651712
jeruzalem,"['je', 'er', 'ru', 'uz', 'za', 'al', 'le', 'em']",913788.0,46738.0,5.9608459258054225,4.66967941624774
trouwe,"['tr', 'ro', 'ou', 'uw', 'we']",1199332.0,98896.0,6.078939783585439,4.995183117651712
dienaren,"['di', 'ie', 'en', 'na', 'ar', 're', 'en']",1050254.0,523332.0,6.0212947577817895,5.7187781210687945
toe,"['to', 'oe']",2236591.0,837795.0,6.34958676715011,5.9231382825206955
eisende,"['ei', 'is', 'se', 'en', 'nd', 'de']",2483878.0,763112.0,6.39513043574277,5.882588852034565
malafide,"['ma', 'al', 'la', 'af', 'fi', 'id', 'de']",957657.0,301366.0,5.981210440987696,5.479095694884575
makelaar,"['ma', 'ak', 'ke', 'el', 'la', 'aa', 'ar']",957657.0,762048.0,5.981210440987696,5.881982897514704
lees,"['le', 'ee', 'es']",4397946.0,944702.0,6.643249991339862,5.975295294504483
boeken,"['bo', 'oe', 'ek', 'ke', 'en']",1606593.0,762098.0,6.205906140710445,5.8820113917608055
tijd,"['ti', 'ij', 'jd']",1353437.0,163477.0,6.131438365851184,5.213459315886406
bekentenis,"['be', 'ek', 'ke', 'en', 'nt', 'te', 'en', 'ni', 'is']",2443609.0,638298.0,6.388031893729547,5.805024164036852
moord,"['mo', 'oo', 'or', 'rd']",1055897.0,823655.0,6.023621967272901,5.915745866435793
dreef,"['dr', 're', 'ee', 'ef']",486140.0,169410.0,5.686762250004548,5.228941606019496
machtige,"['ma', 'ac', 'ch', 'ht', 'ti', 'ig', 'ge']",957657.0,373636.0,5.981210440987696,5.572449876391515
personeel,"['pe', 'er', 'rs', 'so', 'on', 'ne', 'ee', 'el']",1062538.0,369446.0,6.0263448795919485,5.567552144331689
overwinning,"['ov', 've', 'er', 'rw', 'wi', 'in', 'nn', 'ni', 'in', 'ng']",145547.0,34493.0,5.163006242100962,4.537743559029619
hawaii,"['ha', 'aw', 'wa', 'ai', 'ii']",1299761.0,3797.0,6.113863835730333,3.5795549604009986
hopelijk,"['ho', 'op', 'pe', 'el', 'li', 'ij', 'jk']",1237078.0,518095.0,6.092397434607738,5.714410239296128
snel,"['sn', 'ne', 'el']",91698.0,91698.0,4.962364599608407,4.962364599608407
arbeidsethos,"['ar', 'rb', 'be', 'ei', 'id', 'ds', 'se', 'et', 'th', 'ho', 'os']",1754491.0,87286.0,6.244151392292789,4.940949567317578
centraal,"['ce', 'en', 'nt', 'tr', 'ra', 'aa', 'al']",173200.0,173200.0,5.238550395148003,5.238550395148003
bolivia,"['bo', 'ol', 'li', 'iv', 'vi', 'ia']",1606593.0,94073.0,6.205906140710445,4.973469610496657
anders,"['an', 'nd', 'de', 'er', 'rs']",4143386.0,834594.0,6.617355499099678,5.9214757785557595
zuiden,"['zu', 'ui', 'id', 'de', 'en']",95553.0,95553.0,4.980248871836526,4.980248871836526
paar,"['pa', 'aa', 'ar']",319786.0,319786.0,5.5048608048041485,5.5048608048041485
alles,"['al', 'll', 'le', 'es']",2558689.0,1784615.0,6.408017671801708,6.251544782340755
bemachtigen,"['be', 'em', 'ma', 'ac', 'ch', 'ht', 'ti', 'ig', 'ge', 'en']",2443609.0,373636.0,6.388031893729547,5.572449876391515
vandaar,"['va', 'an', 'nd', 'da', 'aa', 'ar']",313419.0,313419.0,5.496126706275837,5.496126706275837
kippen,"['ki', 'ip', 'pp', 'pe', 'en']",312362.0,54132.0,5.494659585232507,4.733462095950156
pootjes,"['po', 'oo', 'ot', 'tj', 'je', 'es']",490468.0,104770.0,5.6906115630831495,5.020241089108949
staande,"['st', 'ta', 'aa', 'an', 'nd', 'de']",2307098.0,892070.0,6.363066230945546,5.950399421283193
beruchte,"['be', 'er', 'ru', 'uc', 'ch', 'ht', 'te']",2443609.0,94927.0,6.388031893729547,4.977394330993379
daders,"['da', 'ad', 'de', 'er', 'rs']",1096946.0,474501.0,6.0401856447455495,5.676238047294678
meldden,"['me', 'el', 'ld', 'dd', 'de', 'en']",1659354.0,203262.0,6.219939308295585,5.308058331130642
tweede,"['tw', 'we', 'ee', 'ed', 'de']",57710.0,57710.0,4.761258599706673,4.761258599706673
echter,"['ec', 'ch', 'ht', 'te', 'er']",411920.0,373636.0,5.614813933135441,5.572449876391515
bijna,"['bi', 'ij', 'jn', 'na']",743491.0,79695.0,5.871276299859255,4.901436524388308
mis,"['mi', 'is']",342154.0,342154.0,5.534222890836913,5.534222890836913
nationaal,"['na', 'at', 'ti', 'io', 'on', 'na', 'aa', 'al']",523332.0,523332.0,5.7187781210687945,5.7187781210687945
bureaucratie,"['bu', 'ur', 're', 'ea', 'au', 'uc', 'cr', 'ra', 'at', 'ti', 'ie']",200521.0,70853.0,5.302162027601859,4.850364372987026
japan,"['ja', 'ap', 'pa', 'an']",1312625.0,270616.0,6.118141002347157,5.43235507524124
geringe,"['ge', 'er', 'ri', 'in', 'ng', 'ge']",3692145.0,1787712.0,6.567278866173126,6.252297798284929
deflatie,"['de', 'ef', 'fl', 'la', 'at', 'ti', 'ie']",2559661.0,90623.0,6.408182621082838,4.957243227337638
fout,"['fo', 'ou', 'ut']",116642.0,116642.0,5.066858680955816,5.066858680955816
stortte,"['st', 'to', 'or', 'rt', 'tt', 'te']",2307098.0,519286.0,6.363066230945546,5.715407450461542
ploeg,"['pl', 'lo', 'oe', 'eg']",97171.0,97171.0,4.987541141497206,4.987541141497206
zachte,"['za', 'ac', 'ch', 'ht', 'te']",308657.0,308657.0,5.489477537777548,5.489477537777548
plantjes,"['pl', 'la', 'an', 'nt', 'tj', 'je', 'es']",97171.0,97171.0,4.987541141497206,4.987541141497206
emmer,"['em', 'mm', 'me', 'er']",924741.0,407998.0,5.9660205828953705,5.610659098641316
vol,"['vo', 'ol']",2123358.0,2123358.0,6.327023427297477,6.327023427297477
aarde,"['aa', 'ar', 'rd', 'de']",2730922.0,823655.0,6.436309455120861,5.915745866435793
kwam,"['kw', 'wa', 'am']",131960.0,131960.0,5.120445597967853,5.120445597967853
aanlopen,"['aa', 'an', 'nl', 'lo', 'op', 'pe', 'en']",2730922.0,49228.0,6.436309455120861,4.692221013938654
diadeem,"['di', 'ia', 'ad', 'de', 'ee', 'em']",1050254.0,112581.0,6.0212947577817895,5.051468959560003
bek,"['be', 'ek']",2443609.0,762098.0,6.388031893729547,5.8820113917608055
natasja,"['na', 'at', 'ta', 'as', 'sj', 'ja']",523332.0,241012.0,5.7187781210687945,5.382040468616349
stopte,"['st', 'to', 'op', 'pt', 'te']",2307098.0,51860.0,6.363066230945546,4.714840886715916
zakdoek,"['za', 'ak', 'kd', 'do', 'oe', 'ek']",308657.0,308.0,5.489477537777548,2.4899584794248346
broek,"['br', 'ro', 'oe', 'ek']",191839.0,191839.0,5.282939165754773,5.282939165754773
ruches,"['ru', 'uc', 'ch', 'he', 'es']",1082518.0,94927.0,6.034435527679205,4.977394330993379
overtreders,"['ov', 've', 'er', 'rt', 'tr', 're', 'ed', 'de', 'er', 'rs']",145547.0,145547.0,5.163006242100962,5.163006242100962
wet,"['we', 'et']",1965886.0,1684914.0,6.293558550786624,6.226577996624518
rekenen,"['re', 'ek', 'ke', 'en', 'ne', 'en']",1607974.0,762098.0,6.206279292269118,5.8820113917608055
eerlijk,"['ee', 'er', 'rl', 'li', 'ij', 'jk']",944702.0,344538.0,5.975295294504483,5.537238388873952
proces,"['pr', 'ro', 'oc', 'ce', 'es']",242781.0,173200.0,5.38521648474895,5.238550395148003
onpartijdige,"['on', 'np', 'pa', 'ar', 'rt', 'ti', 'ij', 'jd', 'di', 'ig', 'ge']",2451854.0,16967.0,6.389494782909221,4.2296306555085055
rechter,"['re', 'ec', 'ch', 'ht', 'te', 'er']",1607974.0,373636.0,6.206279292269118,5.572449876391515
avondje,"['av', 'vo', 'on', 'nd', 'dj', 'je']",125971.0,16143.0,5.100274024507786,4.208011148892835
stappen,"['st', 'ta', 'ap', 'pp', 'pe', 'en']",2307098.0,270616.0,6.363066230945546,5.43235507524124
behoorlijke,"['be', 'eh', 'ho', 'oo', 'or', 'rl', 'li', 'ij', 'jk', 'ke']",2443609.0,134898.0,6.388031893729547,5.130008730279083
kater,"['ka', 'at', 'te', 'er']",424843.0,424843.0,5.628229489164837,5.628229489164837
alcohol,"['al', 'lc', 'co', 'oh', 'ho', 'ol']",2558689.0,12727.0,6.408017671801708,4.104760166638525
student,"['st', 'tu', 'ud', 'de', 'en', 'nt']",2307098.0,118674.0,6.363066230945546,5.074359240390398
rond,"['ro', 'on', 'nd']",1417238.0,1417238.0,6.151443094868977,6.151443094868977
karige,"['ka', 'ar', 'ri', 'ig', 'ge']",424843.0,424843.0,5.628229489164837,5.628229489164837
beurs,"['be', 'eu', 'ur', 'rs']",2443609.0,135956.0,6.388031893729547,5.133401572961477
vierhonderd,"['vi', 'ie', 'er', 'rh', 'ho', 'on', 'nd', 'de', 'er', 'rd']",226005.0,226005.0,5.354119968936349,5.354119968936349
