Word,n_syllables,Log10_Syllable_FREQcounts,Syllable_Zipfs,Min_Log10_FreqCount,Max_Log10_FreqCount,Mean_Log10_FreqCount,Min_Syll_Zipf,Bigrams,Bigram Occurrence Counts,Zipf
antillen,3.0,"(5.094111105508989, 3.2523675144598987, 5.454660436181347)","(6.321042490043931, 4.47929889899484, 6.681591820716289)",3.2523675144598987,5.454660436181347,4.600379685383412,4.47929889899484,"['an', 'nt', 'ti', 'il', 'll', 'le', 'en']","[4143386.0, 1477178.0, 1353437.0, 2591190.0, 2754440.0, 4397946.0, 8542439.0]",2.531593585922436
pillen,2.0,"(3.401400540781544, 5.454660436181347)","(4.628331925316486, 6.681591820716289)",3.401400540781544,5.454660436181347,4.428030488481445,4.628331925316486,"['pi', 'il', 'll', 'le', 'en']","[1566256.0, 2591190.0, 2754440.0, 4397946.0, 8542439.0]",4.443992797049151
blauwe,2.0,"(3.3554515201265174, 5.758833954513728)","(4.582382904661459, 6.985765339048669)",3.3554515201265174,5.758833954513728,4.557142737320122,4.582382904661459,"['bl', 'la', 'au', 'uw', 'we']","[152155.0, 2444604.0, 611780.0, 98896.0, 1965886.0]",4.684900206227797
poeders,2.0,"(3.185258765296585, 4.763802224074593)","(4.412190149831527, 5.990733608609534)",3.185258765296585,4.763802224074593,3.974530494685589,4.412190149831527,"['po', 'oe', 'ed', 'de', 'er', 'rs']","[490468.0, 837795.0, 636500.0, 2559661.0, 6799370.0, 834594.0]",2.531593585922436
ingevoerd,3.0,"(5.704650611569667, 6.125745990776331, 3.398981066658131)","(6.931581996104608, 7.352677375311273, 4.625912451193073)",3.398981066658131,6.125745990776331,5.076459223001376,4.625912451193073,"['in', 'ng', 'ge', 'ev', 'vo', 'oe', 'er', 'rd']","[2264626.0, 2927082.0, 3692145.0, 317289.0, 2123358.0, 837795.0, 6799370.0, 823655.0]",3.372535666165535
haalt,1.0,"(3.4888326343824003,)","(4.7157640189173415,)",3.4888326343824003,3.4888326343824003,3.4888326343824003,4.7157640189173415,"['ha', 'aa', 'al', 'lt']","[1299761.0, 2730922.0, 2558689.0, 1858662.0]",4.749428333452592
zo,1.0,"(5.424349054564449,)","(6.651280439099391,)",5.424349054564449,5.424349054564449,5.424349054564449,6.651280439099391,['zo'],[40239.0],6.580762489177145
complete,3.0,"(4.348538501257994, 3.953807997665307, 5.910038726309899)","(5.575469885792934, 5.180739382200248, 7.13697011084484)",3.953807997665307,5.910038726309899,4.7374617417444,5.180739382200248,"['co', 'om', 'mp', 'pl', 'le', 'et', 'te']","[488809.0, 2473734.0, 51276.0, 97171.0, 4397946.0, 1684914.0, 3522714.0]",4.043922148869465
bouwsel,2.0,"(3.753353212641496, 3.906227263052359)","(4.980284597176437, 5.1331586475873)",3.753353212641496,3.906227263052359,3.829790237846928,4.980284597176437,"['bo', 'ou', 'uw', 'ws', 'se', 'el']","[1606593.0, 846499.0, 98896.0, 37683.0, 763112.0, 4671207.0]",2.0544723312027733
verband,2.0,"(5.884176605805033, 3.835563751669097)","(7.111107990339974, 5.0624951362040385)",3.835563751669097,5.884176605805033,4.859870178737065,5.062495136204039,"['ve', 'er', 'rb', 'ba', 'an', 'nd']","[1767776.0, 6799370.0, 87286.0, 584273.0, 4143386.0, 2576478.0]",4.399649947745477
vorig,2.0,"(4.353800865138863, 4.003934206173708)","(5.5807322496738045, 5.23086559070865)",4.003934206173708,4.353800865138863,4.178867535656286,5.23086559070865,"['vo', 'or', 'ri', 'ig']","[2123358.0, 2597583.0, 1787712.0, 960409.0]",4.549183356408037
jaar,1.0,"(4.585663728828571,)","(5.812595113363512,)",4.585663728828571,4.585663728828571,4.585663728828571,5.812595113363512,"['ja', 'aa', 'ar']","[1312625.0, 2730922.0, 1754491.0]",5.878624208984995
dertig,2.0,"(5.479156216100646, 4.768608506066718)","(6.706087600635588, 5.995539890601659)",4.768608506066718,5.479156216100646,5.123882361083682,5.995539890601659,"['de', 'er', 'rt', 'ti', 'ig']","[2559661.0, 6799370.0, 1154116.0, 1353437.0, 960409.0]",4.507790671249811
dossiers,2.0,"(3.469232742506612, 2.9380190974762104)","(4.696164127041554, 4.164950482011152)",2.9380190974762104,3.469232742506612,3.203625919991411,4.164950482011152,"['do', 'os', 'ss', 'si', 'ie', 'er', 'rs']","[394555.0, 588208.0, 1070262.0, 1091620.0, 2076673.0, 6799370.0, 834594.0]",4.260217872145436
allemaal,3.0,"(5.598710641744622, 5.5573243025633445, 4.8457923558806115)","(6.825642026279564, 6.784255687098286, 6.072723740415553)",4.845792355880612,5.598710641744622,5.333942433396193,6.072723740415553,"['al', 'll', 'le', 'em', 'ma', 'aa', 'al']","[2558689.0, 2754440.0, 4397946.0, 924741.0, 957657.0, 2730922.0, 2558689.0]",5.907586224718044
gekoppeld,3.0,"(6.125745990776331, 4.243583675998191, 2.739572344450092)","(7.352677375311273, 5.470515060533133, 3.966503728985033)",2.739572344450092,6.125745990776331,4.369634003741538,3.966503728985033,"['ge', 'ek', 'ko', 'op', 'pp', 'pe', 'el', 'ld']","[3692145.0, 762098.0, 466342.0, 976321.0, 297911.0, 1062538.0, 4671207.0, 840998.0]",3.4826071252315622
actiegroep,3.0,"(4.187802638718419, 4.992080528828386, 3.6309361190641916)","(5.414734023253361, 6.219011913363327, 4.857867503599133)",3.630936119064192,4.992080528828386,4.270273095536999,4.857867503599133,"['ac', 'ct', 'ti', 'ie', 'eg', 'gr', 'ro', 'oe', 'ep']","[404620.0, 116688.0, 1353437.0, 2076673.0, 1125580.0, 789301.0, 1417238.0, 837795.0, 189025.0]",2.2585923138586983
nieuw,1.0,"(4.476860599826231,)","(5.703791984361171,)",4.476860599826231,4.476860599826231,4.476860599826231,5.703791984361171,"['ni', 'ie', 'eu', 'uw']","[638298.0, 2076673.0, 135956.0, 98896.0]",5.074999343477336
probleem,2.0,"(4.946835297066627, 4.2068798223063)","(6.173766681601569, 5.433811206841241)",4.2068798223063,4.946835297066627,4.576857559686464,5.433811206841241,"['pr', 'ro', 'ob', 'bl', 'le', 'ee', 'em']","[242781.0, 1417238.0, 95880.0, 152155.0, 4397946.0, 944702.0, 924741.0]",5.530056361387585
natuur,2.0,"(5.202455621138131, 4.548549101029368)","(6.429387005673073, 5.77548048556431)",4.548549101029368,5.202455621138131,4.87550236108375,5.77548048556431,"['na', 'at', 'tu', 'uu', 'ur']","[523332.0, 996808.0, 118674.0, 78760.0, 346154.0]",4.42738433417288
waterland,,,,,,,,"['wa', 'at', 'te', 'er', 'rl', 'la', 'an', 'nd']","[409327.0, 996808.0, 3522714.0, 6799370.0, 344538.0, 2444604.0, 4143386.0, 2576478.0]",
race,1.0,"(3.1878026387184195,)","(4.41473402325336,)",3.1878026387184195,3.1878026387184195,3.1878026387184195,4.41473402325336,"['ra', 'ac', 'ce']","[2220035.0, 404620.0, 173200.0]",4.416954805953948
eindigde,3.0,"(4.226625678595805, 5.012402712931155, 6.234172950952972)","(5.453557063130746, 6.239334097466095, 7.461104335487914)",4.226625678595805,6.234172950952972,5.157733780826644,5.453557063130746,"['ei', 'in', 'nd', 'di', 'ig', 'gd', 'de']","[2483878.0, 2264626.0, 2576478.0, 1050254.0, 960409.0, 109191.0, 2559661.0]",3.802660358208974
olympisch,3.0,"(5.468992384083093, 2.5428254269591797, 2.8656960599160706)","(6.695923768618035, 3.769756811494121, 4.092627444451011)",2.54282542695918,5.468992384083093,3.6258379569861146,3.769756811494121,"['ol', 'ly', 'ym', 'mp', 'pi', 'is', 'sc', 'ch']","[2233880.0, 78238.0, 69066.0, 51276.0, 1566256.0, 3439538.0, 1079447.0, 1999086.0]",3.118930320429692
paard,1.0,"(3.6514718521990424,)","(4.878403236733984,)",3.6514718521990415,3.6514718521990415,3.6514718521990415,4.878403236733984,"['pa', 'aa', 'ar', 'rd']","[319786.0, 2730922.0, 1754491.0, 823655.0]",4.918746028007153
als,1.0,"(5.550692983024587,)","(6.777624367559529,)",5.550692983024587,5.550692983024587,5.550692983024587,6.777624367559529,"['al', 'ls']","[2558689.0, 114609.0]",6.798596258708725
bij,1.0,"(5.209555225133086,)","(6.4364866096680275,)",5.209555225133086,5.209555225133086,5.209555225133086,6.436486609668028,"['bi', 'ij']","[743491.0, 1639122.0]",6.388262069533971
openbare,4.0,"(5.468992384083093, 5.250193036344548, 4.543757723163865, 5.252083235452522)","(6.695923768618035, 6.477124420879489, 5.770689107698806, 6.479014619987463)",4.543757723163865,5.468992384083093,5.128756594761008,5.770689107698806,"['op', 'pe', 'en', 'nb', 'ba', 'ar', 're']","[976321.0, 1062538.0, 8542439.0, 79637.0, 584273.0, 1754491.0, 1607974.0]",4.086284602533144
debat,2.0,"(6.234172950952972, 3.243286146083446)","(7.461104335487914, 4.470217530618387)",3.243286146083446,6.234172950952972,4.73872954851821,4.470217530618387,"['de', 'eb', 'ba', 'at']","[2559661.0, 154238.0, 584273.0, 996808.0]",3.7569028676482983
duidelijk,3.0,"(4.296730987471248, 6.234172950952972, 5.323099399735069)","(5.523662372006189, 7.461104335487914, 6.55003078427001)",4.296730987471248,6.234172950952972,5.28466777938643,5.523662372006189,"['du', 'ui', 'id', 'de', 'el', 'li', 'ij', 'jk']","[161799.0, 687028.0, 469631.0, 2559661.0, 4671207.0, 3369152.0, 1639122.0, 518095.0]",5.228881063275896
wat,1.0,"(5.68364940662629,)","(6.91058079116123,)",5.68364940662629,5.68364940662629,5.68364940662629,6.91058079116123,"['wa', 'at']","[409327.0, 996808.0]",7.037332177070513
bedoeling,3.0,"(5.7420971887829415, 4.942216464358906, 4.4340256963562465)","(6.969028573317883, 6.169147848893848, 5.660957080891188)",4.434025696356247,5.7420971887829415,5.039446449832698,5.660957080891188,"['be', 'ed', 'do', 'oe', 'el', 'li', 'in', 'ng']","[2443609.0, 636500.0, 394555.0, 837795.0, 4671207.0, 3369152.0, 2264626.0, 2927082.0]",4.591283197194315
werkt,1.0,"(4.219191440217979,)","(5.44612282475292,)",4.219191440217979,4.219191440217979,4.219191440217979,5.44612282475292,"['we', 'er', 'rk', 'kt']","[1965886.0, 6799370.0, 2174749.0, 179298.0]",5.428817347427382
twaalf,1.0,"(3.3653007486379876,)","(4.592232133172929,)",3.365300748637988,3.365300748637988,3.365300748637988,4.592232133172929,"['tw', 'wa', 'aa', 'al', 'lf']","[57710.0, 409327.0, 2730922.0, 2558689.0, 34029.0]",4.66385327545348
per,1.0,"(4.710760288222427,)","(5.937691672757369,)",4.710760288222427,4.710760288222427,4.710760288222427,5.937691672757369,"['pe', 'er']","[1062538.0, 6799370.0]",5.2111426077569
uur,1.0,"(4.218929185088087,)","(5.4458605696230284,)",4.218929185088087,4.218929185088087,4.218929185088087,5.4458605696230284,"['uu', 'ur']","[78760.0, 346154.0]",5.53874369128912
eigen,2.0,"(4.651665603922935, 5.7314662752592405)","(5.878596988457877, 6.958397659794182)",4.651665603922935,5.7314662752592405,5.191565939591088,5.878596988457877,"['ei', 'ig', 'ge', 'en']","[2483878.0, 960409.0, 3692145.0, 8542439.0]",5.547707252281344
bestaan,2.0,"(5.7420971887829415, 4.480136349183575)","(6.969028573317883, 5.7070677337185165)",4.480136349183575,5.7420971887829415,5.111116768983258,5.7070677337185165,"['be', 'es', 'st', 'ta', 'aa', 'an']","[2443609.0, 1784615.0, 2307098.0, 892070.0, 2730922.0, 4143386.0]",4.752050364853886
bruid,1.0,"(3.0038911662369103,)","(4.230822550771852,)",3.0038911662369103,3.0038911662369103,3.0038911662369103,4.230822550771852,"['br', 'ru', 'ui', 'id']","[191839.0, 1082518.0, 687028.0, 469631.0]",4.321644059605787
india,3.0,"(5.704650611569667, 4.903502370898396, 5.254656818372799)","(6.931581996104608, 6.130433755433337, 6.48158820290774)",4.903502370898396,5.704650611569667,5.287603266946953,6.130433755433337,"['in', 'nd', 'di', 'ia']","[2264626.0, 2576478.0, 1050254.0, 112581.0]",3.359823700649397
groeperingen,4.0,"(3.6127838567197355, 4.643600706192297, 3.855458580386036, 5.7314662752592405)","(4.839715241254677, 5.870532090727238, 5.082389964920978, 6.958397659794182)",3.612783856719736,5.7314662752592405,4.460827354639328,4.839715241254677,"['gr', 'ro', 'oe', 'ep', 'pe', 'er', 'ri', 'in', 'ng', 'ge', 'en']","[789301.0, 1417238.0, 837795.0, 189025.0, 1062538.0, 6799370.0, 1787712.0, 2264626.0, 2927082.0, 3692145.0, 8542439.0]",3.063072502964691
binnen,2.0,"(4.649753371405955, 5.411840163863845)","(5.876684755940897, 6.638771548398786)",4.649753371405955,5.411840163863845,5.0307967676349,5.876684755940897,"['bi', 'in', 'nn', 'ne', 'en']","[743491.0, 2264626.0, 746302.0, 1475977.0, 8542439.0]",5.827072718600453
kerk,1.0,"(3.65359838184329,)","(4.880529766378231,)",3.65359838184329,3.65359838184329,3.65359838184329,4.880529766378231,"['ke', 'er', 'rk']","[3143026.0, 6799370.0, 2174749.0]",4.896707017550013
bestrijden,3.0,"(5.7420971887829415, 3.3988077302032647, 5.692720929176541)","(6.969028573317883, 4.625739114738206, 6.919652313711482)",3.3988077302032647,5.7420971887829415,4.944541949387582,4.625739114738206,"['be', 'es', 'st', 'tr', 'ri', 'ij', 'jd', 'de', 'en']","[2443609.0, 1784615.0, 2307098.0, 1199332.0, 1787712.0, 1639122.0, 163477.0, 2559661.0, 8542439.0]",3.931843677072548
bekendheid,3.0,"(5.7420971887829415, 4.186193249920351, 4.679654978699333)","(6.969028573317883, 5.413124634455293, 5.9065863632342746)",4.186193249920351,5.7420971887829415,4.869315139134208,5.413124634455293,"['be', 'ek', 'ke', 'en', 'nd', 'dh', 'he', 'ei', 'id']","[2443609.0, 762098.0, 3143026.0, 8542439.0, 2576478.0, 6927.0, 822995.0, 2483878.0, 469631.0]",3.2006003668810115
macht,1.0,"(3.668292710448221,)","(4.8952240949831625,)",3.668292710448221,3.668292710448221,3.668292710448221,4.8952240949831625,"['ma', 'ac', 'ch', 'ht']","[957657.0, 404620.0, 1999086.0, 373636.0]",4.920641478836544
tijdrovende,4.0,"(4.97301233438585, 4.5834255004065065, 5.439236348731971, 6.234172950952972)","(6.199943718920791, 5.810356884941449, 6.666167733266912, 7.461104335487914)",4.5834255004065065,6.234172950952972,5.307461783619325,5.810356884941449,"['ti', 'ij', 'jd', 'dr', 'ro', 'ov', 've', 'en', 'nd', 'de']","[1353437.0, 1639122.0, 163477.0, 486140.0, 1417238.0, 145547.0, 1767776.0, 8542439.0, 2576478.0, 2559661.0]",1.957562318194717
procedure,4.0,"(4.946835297066627, 4.306017350084118, 4.132771829309619, 5.252083235452522)","(6.173766681601569, 5.53294873461906, 5.359703213844561, 6.479014619987463)",4.132771829309619,5.252083235452522,4.659426927978222,5.359703213844561,"['pr', 'ro', 'oc', 'ce', 'ed', 'du', 'ur', 're']","[242781.0, 1417238.0, 270017.0, 173200.0, 636500.0, 161799.0, 346154.0, 1607974.0]",4.069832086611988
klassieke,3.0,"(3.699837725867246, 4.314056919240724, 5.232299665207751)","(4.926769110402187, 5.540988303775665, 6.459231049742693)",3.699837725867246,5.232299665207751,4.415398103438574,4.926769110402187,"['kl', 'la', 'as', 'ss', 'si', 'ie', 'ek', 'ke']","[549706.0, 2444604.0, 504791.0, 1070262.0, 1091620.0, 2076673.0, 762098.0, 3143026.0]",3.848262715893592
animatie,4.0,"(5.254656818372799, 4.759796225820178, 5.233899315776511, 4.992080528828386)","(6.48158820290774, 5.9867276103551195, 6.460830700311453, 6.219011913363327)",4.759796225820178,5.254656818372799,5.060108222199468,5.98672761035512,"['an', 'ni', 'im', 'ma', 'at', 'ti', 'ie']","[4143386.0, 638298.0, 1019572.0, 957657.0, 996808.0, 1353437.0, 2076673.0]",2.786866091025742
pubers,2.0,"(4.127428777851599, 2.7737864449811935)","(5.35436016238654, 4.000717829516135)",2.773786444981193,4.127428777851599,3.4506076114163964,4.000717829516135,"['pu', 'ub', 'be', 'er', 'rs']","[45003.0, 648428.0, 2443609.0, 6799370.0, 834594.0]",2.89957037121703
straat,1.0,"(3.741387992479269,)","(4.96831937701421,)",3.741387992479269,3.741387992479269,3.741387992479269,4.96831937701421,"['st', 'tr', 'ra', 'aa', 'at']","[2307098.0, 1199332.0, 2220035.0, 2730922.0, 996808.0]",4.997867907711727
zorgen,2.0,"(4.313508674046074, 5.7314662752592405)","(5.540440058581014, 6.958397659794182)",4.313508674046074,5.7314662752592405,5.022487474652657,5.540440058581014,"['zo', 'or', 'rg', 'ge', 'en']","[40239.0, 2597583.0, 709881.0, 3692145.0, 8542439.0]",5.620084056104832
overlast,3.0,"(5.468992384083093, 5.884176605805033, 3.5260806918020298)","(6.695923768618035, 7.111107990339974, 4.753012076336971)",3.5260806918020298,5.884176605805033,4.959749893896718,4.753012076336971,"['ov', 've', 'er', 'rl', 'la', 'as', 'st']","[145547.0, 1767776.0, 6799370.0, 344538.0, 2444604.0, 504791.0, 2307098.0]",3.438287697183205
broodje,2.0,"(3.4929000111087034, 6.249430979053402)","(4.719831395643645, 7.476362363588343)",3.4929000111087034,6.249430979053402,4.871165495081053,4.719831395643645,"['br', 'ro', 'oo', 'od', 'dj', 'je']","[191839.0, 1417238.0, 3901750.0, 193327.0, 16143.0, 913788.0]",4.102914134753178
belegd,2.0,"(5.7420971887829415, 3.4371160930480786)","(6.969028573317883, 4.66404747758302)",3.437116093048078,5.7420971887829415,4.58960664091551,4.66404747758302,"['be', 'el', 'le', 'eg', 'gd']","[2443609.0, 4671207.0, 4397946.0, 1125580.0, 109191.0]",2.923704050933749
kaas,1.0,"(3.26528962586083,)","(4.492221010395771,)",3.26528962586083,3.26528962586083,3.26528962586083,4.492221010395771,"['ka', 'aa', 'as']","[424843.0, 2730922.0, 504791.0]",4.3555023268667545
ham,1.0,"(3.656385719058688,)","(4.88331710359363,)",3.656385719058688,3.656385719058688,3.656385719058688,4.88331710359363,"['ha', 'am']","[1299761.0, 930317.0]",4.017315012404016
duizend,2.0,"(4.296730987471248, 3.670060217473134)","(5.523662372006189, 4.896991602008075)",3.670060217473134,4.296730987471248,3.983395602472191,4.896991602008075,"['du', 'ui', 'iz', 'ze', 'en', 'nd']","[161799.0, 687028.0, 102177.0, 1671440.0, 8542439.0, 2576478.0]",4.602493026108304
arbeiders,3.0,"(4.413014612334246, 4.09652766560644, 4.763802224074593)","(5.639945996869187, 5.3234590501413805, 5.990733608609534)",4.09652766560644,4.763802224074593,4.424448167338426,5.3234590501413805,"['ar', 'rb', 'be', 'ei', 'id', 'de', 'er', 'rs']","[1754491.0, 87286.0, 2443609.0, 2483878.0, 469631.0, 2559661.0, 6799370.0, 834594.0]",3.9272111586754415
werken,2.0,"(4.502194887898237, 5.606547956038138)","(5.729126272433179, 6.83347934057308)",4.502194887898237,5.606547956038138,5.054371421968188,5.729126272433179,"['we', 'er', 'rk', 'ke', 'en']","[1965886.0, 6799370.0, 2174749.0, 3143026.0, 8542439.0]",5.4831901144066055
bedrijf,2.0,"(5.7420971887829415, 3.7191654940892134)","(6.969028573317883, 4.946096878624155)",3.719165494089213,5.7420971887829415,4.730631341436077,4.946096878624155,"['be', 'ed', 'dr', 'ri', 'ij', 'jf']","[2443609.0, 636500.0, 486140.0, 1787712.0, 1639122.0, 33465.0]",4.862007359271627
tegenover,4.0,"(5.910038726309899, 5.7314662752592405, 5.468992384083093, 5.884176605805033)","(7.13697011084484, 6.958397659794182, 6.695923768618035, 7.111107990339974)",5.468992384083093,5.910038726309899,5.748668497864317,6.695923768618035,"['te', 'eg', 'ge', 'en', 'no', 'ov', 've', 'er']","[3522714.0, 1125580.0, 3692145.0, 8542439.0, 847517.0, 145547.0, 1767776.0, 6799370.0]",4.505337023582539
station,3.0,"(4.354780498831271, 4.854542865117994, 5.273360140523576)","(5.5817118833662125, 6.081474249652935, 6.500291525058517)",4.354780498831271,5.273360140523576,4.827561168157614,5.5817118833662125,"['st', 'ta', 'at', 'ti', 'io', 'on']","[2307098.0, 892070.0, 996808.0, 1353437.0, 757588.0, 2451854.0]",4.444346889593759
anke,2.0,"(5.094111105508989, 5.232299665207751)","(6.321042490043931, 6.459231049742693)",5.094111105508989,5.232299665207751,5.163205385358371,6.321042490043931,"['an', 'nk', 'ke']","[4143386.0, 476574.0, 3143026.0]",2.5859512482450286
plant,1.0,"(2.966610986681934,)","(4.193542371216876,)",2.966610986681934,2.966610986681934,2.966610986681934,4.193542371216876,"['pl', 'la', 'an', 'nt']","[97171.0, 2444604.0, 4143386.0, 1477178.0]",4.064772287842585
gieter,2.0,"(4.088915346604906, 5.393873404149383)","(5.315846731139847, 6.620804788684325)",4.088915346604906,5.393873404149383,4.741394375377144,5.315846731139847,"['gi', 'ie', 'et', 'te', 'er']","[669114.0, 2076673.0, 1684914.0, 3522714.0, 6799370.0]",2.531593585922436
wijnglazen,3.0,"(3.521530341278711, 3.1492191126553797, 4.781209471689111)","(4.748461725813653, 4.376150497190321, 6.008140856224053)",3.14921911265538,4.781209471689111,3.8173196418744006,4.376150497190321,"['wi', 'ij', 'jn', 'ng', 'gl', 'la', 'az', 'ze', 'en']","[658045.0, 1639122.0, 79695.0, 2927082.0, 403015.0, 2444604.0, 35320.0, 1671440.0, 8542439.0]",2.531593585922436
bovenste,3.0,"(4.595297767843439, 5.439236348731971, 4.967576054695768)","(5.82222915237838, 6.666167733266912, 6.194507439230709)",4.595297767843439,5.439236348731971,5.000703390423726,5.82222915237838,"['bo', 'ov', 've', 'en', 'ns', 'st', 'te']","[1606593.0, 145547.0, 1767776.0, 8542439.0, 612425.0, 2307098.0, 3522714.0]",3.9531975127922663
